id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region,prop_ing_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
7103,22884,0,0,3,6,3,1,0,1,2,3,3,4,2,1,1,0,5,38.8,0,0,0,1,0,1,1,15,12-24,ninguna,1,0,0,0,0,4,norte,5,0,Inactiva(o),0,7,4,85,85,4,85,4,4,3,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,490.75,90.65,0,0,3.8,4.05,0,36.08,49.29,10.44,7.36,52.97999999999999,4,0,24.21,4.13,4.01,6.03,8.6,2.32,7.36,52.97999999999999,58.38,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
7104,22887,0,0,5,7,1,0,0,0,0,4,4,1,0,1,1,0,4,34.75,1,0,0,0,0,0,1,63,45-65,universitaria,0,0,0,0,0,3,norte,15,0,Desocupada(o),0,7,3,85,2,85,4,4,2,4,2,4,4,2,4,85,85,3,0,0,0,0,25,245.875,61.46875,0,0,245.875,55.21875,0,0,19.38,11.16,0,8.99,57.63,2.22,10.65,57.970000000000006,0,0,5.49,8.18,2.75,22.18,8.1,10.92,10.65,57.970000000000006,41.75,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7105,22893,1,0,5,7,3,0,1,1,1,3,3,3,3,0,0,0,4,28.5,1,0,0,0,0,0,0,22,12-24,secundaria,0,1,45,9,5,4,norte,5,0.32653061224489793,Ocupada(o),3,3,3,2,2,5,5,5,5,3,2,5,3,5,4,85,85,3,0,100,100,0,0,0,0,0,100,306.25,76.5625,45,0,5.04,4.97,0,0,30.98,2.88,6.97,68.71000000000001,3.45,45,10.45,1.99,0.89,0.28,17.36,0,6.97,68.71000000000001,16.33,168,2.2222222222222223,13.446143708104843,86.55385629189516,18.49,4.34,5.71,7.02,4.84,15.77,3.72,6.57,15.1,4.99
7106,22898,0,0,2,6,3,0,1,1,1,3,3,4,2,0,0,0,4,33.25,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,0,0,3,centro,8,0,Menor de 15 años,0,7,4,85,85,5,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,235,58.75,0,0,5.44,7.53,0.16,23.84,80.59,2.3,4.06,43.290000000000006,0.79,0,48.17,6.36,3.18,0.47,10.47,11.95,4.06,43.290000000000006,40.06,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
7108,22900,1,1,3,7,1,0,0,0,1,4,4,4,3,0,0,0,5,34.25,1,1,1,0,0,0,0,49,45-65,secundaria,0,1,60,12,5,3,sur,10,0.759493670886076,Ocupada(o),2,6,4,4,2,85,5,4,4,2,4,5,2,2,4,5,2,2,4,150,150,0,0,197.5,49.375,0,150,197.5,49.375,60,0,5.37,0.18,0,0,37.99,3.68,9.79,38.27000000000001,12.72,60,4.4,1.06,0.53,16.24,5.28,10.48,9.79,38.27000000000001,21.94,168,2.5,-4.275869142373333,154.27586914237332,46.57,5.88,8.26,12.61,6.19,22.84,4.7,11.7,24.75,10.77
7108,22902,0,0,3,7,3,0,0,0,1,4,4,4,3,0,0,0,5,34.25,0,0,0,0,0,0,1,23,12-24,secundaria,1,0,0,0,0,3,sur,10,0,Inactiva(o),0,7,5,85,85,3,85,4,4,2,2,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,197.5,49.375,0,0,6.44,0.08,2.43,22.17,65.43,2.44,4.68,55.46,8.87,0,27.47,8.87,0.24,9.16,15.25,4.43,4.68,55.46,42.44,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7109,22904,1,0,1,6,1,0,0,0,0,5,5,5,1,4,1,0,5,44,1,0,0,0,0,0,1,55,45-65,universitaria,0,1,45,9,5,3,norte,5,0.8411214953271028,Ocupada(o),3,1,2,85,2,85,2,5,3,3,3,4,2,2,2,85,85,2,1,225,225,0,0,267.5,53.5,0,225,267.5,53.5,45,0,11.05,7.37,0.93,4.37,39.1,4.85,10.24,36.55,8.54,45,16.02,0.41,1.49,1.24,16.16,3.8,10.24,36.55,37.11,168,5,-89.98593563580287,314.9859356358029,76.41,16.79,17.28,24.11,10.11,47.02,15.07,36.74,45.48,25.97
7109,22905,0,0,1,6,9,0,0,0,0,5,5,5,1,4,1,0,5,44,1,1,1,0,0,0,1,62,45-65,universitaria,0,0,0,0,0,3,norte,5,0.0794392523364486,Inactiva(o),0,7,3,4,4,85,85,4,2,4,2,85,4,3,85,4,4,3,0,0,0,21.25,0,0,0,0,21.25,267.5,53.5,0,0,3.43,2.15,0,0,67.75,1.6,28.87,64.2,0,0,33.3,1.44,0.48,3.83,26.8,1.91,28.87,64.2,7.18,168,NA,-8.498671698936938,29.74867169893694,7.22,1.59,1.63,2.28,0.95,4.44,1.42,3.47,4.3,2.45
7109,22907,0,0,1,6,12,0,0,0,0,5,5,5,1,4,1,0,5,44,0,1,1,0,0,0,1,25,25-44,universitaria,0,0,0,0,0,3,norte,5,0,Inactiva(o),0,7,4,5,85,3,85,3,5,4,1,85,4,3,85,1,85,2,6,0,0,0,0,0,0,0,0,267.5,53.5,0,0,2.44,43.23,0.28,1.82,67.41,2.5,8.06,42.26000000000001,0,0,28.69,16.04,0.39,5.51,4.29,12.49,8.06,42.26000000000001,50.27,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7110,22909,1,0,2,6,1,0,0,0,0,2,2,1,1,2,0,0,2,42,0,1,1,0,0,0,0,42,25-44,universitaria,0,1,45,9,5,4,sur,9,0.8571428571428571,Ocupada(o),3,1,4,5,85,3,4,4,2,3,4,3,4,4,4,3,85,2,1,150,150,0,0,175,87.5,0,150,175,87.5,45,0,9.09,2.93,0,0,55.84,1.62,6.89,45.599999999999994,1.03,45,11.05,4.13,1.54,23.87,5.59,9.66,6.89,45.599999999999994,14.68,168,3.3333333333333335,-144.66302318199226,294.66302318199223,37.3,20.8,23.05,22.5,12.34,66.18,20.95,33.88,44.3,13.35
7111,22913,1,0,3,6,8,0,0,0,0,1,3,2,1,0,2,1,3,54,0,0,0,0,0,0,0,24,12-24,secundaria,0,1,40,8,5,3,metropolitana,13,0.6521739130434783,Ocupada(o),2,5,5,85,85,85,5,4,4,4,5,5,1,3,4,85,85,3,0,112.5,112.5,0,0,0,0,0,112.5,172.5,57.5,40,0,12.8,2.77,0,0,64.01,5.04,5.35,28.870000000000008,9.16,40,15.32,7.85,0.87,12.26,5.78,21.93,5.35,28.870000000000008,29.77,168,2.8125,1.0785571601109545,111.42144283988904,35.69,4.41,5.39,8.54,3.02,22.84,5.35,11.55,12.47,2.14
7112,22916,1,0,4,7,3,0,0,0,0,4,4,2,3,0,0,0,4,40.25,0,0,0,0,0,0,0,30,25-44,secundaria,0,1,48,8,6,3,centro,7,0.3835616438356164,Ocupada(o),2,6,4,85,85,2,4,4,4,4,2,3,4,4,85,85,85,3,0,70,70,0,0,0,0,0,70,182.5,45.625,48,0,8.03,0.02,3.65,0,45,4.38,9.85,45.900000000000006,3.17,48,9.74,11.29,3.13,2.14,10.36,8.34,9.85,45.900000000000006,19.24,167.99999999999997,1.4583333333333333,1.8784133905638623,68.12158660943614,19.38,2.77,3.71,5.75,2.79,12.08,2.56,5.74,10.75,2.59
7114,22923,1,1,1,6,2,0,1,1,1,2,2,1,2,1,0,0,3,24.333333333333332,1,1,1,0,0,0,1,33,25-44,secundaria,0,1,42,7,6,2,centro,7,0.494949494949495,Ocupada(o),2,3,3,4,2,85,4,4,2,2,2,4,2,2,2,4,4,1,4,61.25,61.25,0,0,0,0,0,61.25,123.75,41.25,42,0,26.07,6.92,0,0,25.79,1.84,7.29,56.1,1.99,42,13.46,0,0,4.05,8.27,0,7.29,56.1,36.83,168,1.4583333333333333,-30.426481589483984,91.67648158948398,19.08,5.02,5.38,7.05,5.77,20.44,3.76,6.18,13.51,5.49
7116,22929,0,0,5,6,3,0,1,1,1,4,6,4,2,0,2,1,7,47.42857142857143,0,0,0,0,0,0,0,26,25-44,secundaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,3,85,85,2,85,2,4,2,2,85,3,3,85,85,85,2,9,0,0,0,0,0,0,0,0,282.5,40.357142857142854,0,0,4.74,5.5,0,0,129.35,7.8,4.5,11.26000000000002,4.85,0,30.71,4.01,0.89,4.2,21.61,67.93,4.5,11.26000000000002,22.89,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
7117,22935,1,0,4,7,6,1,0,1,1,3,3,3,2,3,1,0,4,30.75,1,0,0,0,0,0,1,61,45-65,universitaria,0,1,48,8,6,3,metropolitana,13,0.36619718309859156,Ocupada(o),2,2,2,85,4,85,4,4,4,2,3,4,2,4,4,85,85,2,8,65,65,0,0,0,0,0,65,177.5,44.375,48,0,7.64,14.45,0.45,0,57.28,1.28,5.1,31.679999999999993,2.12,48,6.61,3.69,0.29,28.19,11.1,7.39,5.1,31.679999999999993,25.95,168,1.3541666666666667,-49.91535937305269,114.9153593730527,25.38,6.09,7.79,8.05,4.37,23.66,6.64,12.14,16.62,4.18
7117,22936,0,0,4,7,2,1,0,1,1,3,3,3,2,3,1,0,4,30.75,1,1,1,0,0,0,1,33,25-44,universitaria,0,0,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,2,2,5,2,85,2,2,4,2,85,2,4,85,4,4,2,2,0,0,0,0,0,0,0,0,177.5,44.375,0,0,21.02,72.24,0,0,25.67,1.57,4.32,43.09000000000002,0.09,0,6.77,0.04,4.21,2.34,10.46,1.85,4.32,43.09000000000002,94.92,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7118,22938,1,0,1,6,1,0,0,0,0,1,2,1,2,1,1,0,2,69,1,0,0,0,0,0,1,80,66+,ninguna,0,1,10,2,5,4,metropolitana,13,0.3770491803278688,Ocupada(o),1,5,4,85,4,85,85,3,4,4,1,3,3,3,4,85,85,3,0,12.5,12.5,45,0,152.5,76.25,0,57.5,152.5,76.25,10,0,15.97,8.36,26.72,0,37.46,10.42,10.8,48.27,0,10,9.97,0,13.76,4.3,9.43,0,10.8,48.27,61.48,168,1.25,-20.8715543981528,78.3715543981528,19.48,3.67,4.2,5.82,1.86,17.17,5.91,10.76,9.09,0.4
7120,22944,0,0,3,6,8,0,0,0,2,3,3,3,1,1,1,0,5,34.75,0,0,0,0,0,0,1,18,12-24,primaria,1,0,0,0,0,4,metropolitana,13,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,362.5,90.625,0,0,3.72,6.69,0.47,29.13,45.37,6.88,10.75,60.05000000000001,4.94,0,8.3,3.32,0,8.36,16.16,9.22,10.75,60.05000000000001,51.82,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7120,22945,0,0,3,6,8,0,0,0,2,3,3,3,1,1,1,0,5,34.75,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,0,0,4,metropolitana,13,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,362.5,90.625,0,0,1.68,5.91,0.03,31.65,45.03,3.57,9.02,60.62999999999999,10.48,0,13.57,1.33,0.14,7.15,13.35,9.49,9.02,60.62999999999999,53.33,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7121,22948,0,0,2,7,5,0,0,0,1,2,2,3,1,0,1,0,3,52.333333333333336,1,0,0,0,0,0,1,85,66+,primaria,0,0,0,0,0,2,metropolitana,13,0.2112676056338028,Inactiva(o),0,7,4,85,5,85,85,4,4,4,4,85,4,4,4,85,85,3,0,0,0,18.75,0,0,0,0,18.75,88.75,29.583333333333332,0,0,23.9,0.33,0,0,47.85,4.66,16.4,74.86,0,0,6.06,0.99,0.49,15.66,23.66,0.99,16.4,74.86,28.89,167.99999999999997,NA,-5.935973380983711,24.68597338098371,8.85,0.97,1.06,1.8,0.69,5,1.04,2.28,2.57,0.43
7123,22950,1,0,1,7,1,0,1,1,2,3,2,3,2,1,0,0,4,22,1,0,0,0,1,1,1,41,25-44,universitaria,0,1,21,7,3,3,centro,6,0.5671641791044776,Ocupada(o),3,1,4,85,3,2,4,4,4,2,1,4,2,4,3,85,85,2,4,95,95,0,5.75,173.25,43.3125,3.261194029850746,98.26,173.25,42.690298507462686,21,0,37.89,12.85,0,0,30.69,5.17,3.98,56.06,0.36,21,6.78,1.48,2.22,19.63,0.2,0.39,3.98,56.06,56.27,168,4.523809523809524,-42.18843602766332,140.44843602766332,27.85,7.12,8.76,10.79,8.05,26,5.36,9.67,21.98,14.86
7123,22951,1,0,1,7,3,0,1,1,2,3,2,3,2,1,0,0,4,22,1,0,0,0,1,1,1,23,12-24,primaria,0,1,54,9,6,3,centro,6,0.373134328358209,Ocupada(o),2,3,3,85,2,4,5,4,4,2,2,4,3,4,3,85,85,2,4,62.5,62.5,0,0,0,0,2.145522388059702,64.65,173.25,42.411380597014926,54,0,17.42,8.6,0.01,0,42.76,5.62,5.5,31.96999999999999,2.12,54,7.9,4.19,0,25.72,3.87,1.08,5.5,31.96999999999999,33.78,168,1.1574074074074074,-27.755550018199557,92.40555001819956,18.32,4.68,5.76,7.1,5.3,17.11,3.53,6.37,14.46,9.77
7125,22956,1,1,4,7,2,0,1,1,2,3,4,2,2,0,2,1,6,41.5,1,1,1,0,0,0,1,43,25-44,secundaria,0,1,30,6,5,1,sur,9,0.22706182004857148,Ocupada(o),2,3,2,4,4,4,2,4,2,2,2,2,2,4,2,5,4,2,4,34.5,34.5,0,0,0,0,0,34.5,151.941,25.3235,30,0,14.91,14.6,0.14,0,44.51,3.24,14.7,42.68999999999999,3.21,30,29.04,7.59,0.01,5.65,2,0.21,14.7,42.68999999999999,36.1,168,1.15,1.2313206988047254,33.26867930119528,16.06,1.01,0.93,2.12,1.14,4.52,0.86,2.19,3.4,1.05
7126,22966,0,0,2,6,12,0,1,1,2,6,5,3,0,1,0,0,7,34.285714285714285,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,85,85,2,85,4,2,5,4,85,2,2,85,85,85,2,6,0,0,0,0,0,0,0,0,265.625,37.232142857142854,0,0,9.59,3.07,0,25.61,67.98,5.07,5.11,47.83,3.74,0,40.47,0.62,1.51,6.01,15.99,3.39,5.11,47.83,47.08,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7127,22969,0,0,5,7,3,0,0,0,0,2,2,1,0,0,0,0,2,32.5,0,0,0,0,0,0,1,19,12-24,secundaria,1,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,4,4,85,5,85,4,4,4,4,85,4,3,85,85,85,2,5,0,0,0,0,0,0,0,0,55,27.5,0,0,6.83,0.33,2.27,22.71,63.2,6.03,6.44,51.1,9.09,0,38.56,0,1.51,4.54,7.51,11.07,6.44,51.1,47.26,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7129,22972,1,1,5,7,1,0,0,0,0,3,3,3,3,0,0,0,3,38.333333333333336,1,1,1,0,0,0,0,52,45-65,secundaria,0,1,48,8,6,3,metropolitana,13,0.5138888888888888,Ocupada(o),2,6,2,2,2,85,2,2,2,2,3,96,2,2,3,4,4,3,0,92.5,92.5,0,0,180,60,0,92.5,180,60,48,0,18.48,2.23,3.39,0,41.81,3.52,7.28,41.03000000000001,2.26,48,14.53,0.02,0,23.72,3.39,0.14,7.28,41.03000000000001,29.87,168,1.9270833333333333,8.157809650235619,84.34219034976438,23.69,3.47,5.54,6.8,3.22,17.49,3.22,6.49,11.97,2.45
7129,22973,1,1,5,7,2,0,0,0,0,3,3,3,3,0,0,0,3,38.333333333333336,1,1,1,0,0,0,1,43,25-44,secundaria,0,1,48,8,6,3,metropolitana,13,0.3472222222222222,Ocupada(o),2,3,1,2,2,4,3,2,2,1,2,2,2,2,2,4,4,1,3,62.5,62.5,0,0,0,0,0,62.5,180,60,48,0,30.03,3.95,15.53,0,19.49,1.99,4.11,36.03,8.87,48,13.96,0.64,0.05,1.66,1.78,1.41,4.11,36.03,60.37,168,1.3020833333333333,5.512033547456499,56.9879664525435,16.01,2.35,3.74,4.6,2.18,11.82,2.17,4.39,8.09,1.65
7131,22978,1,1,5,7,1,0,1,1,1,3,3,4,1,0,0,0,4,29.25,1,1,1,0,0,0,0,41,25-44,primaria,0,1,72,12,6,1,centro,7,1,Ocupada(o),2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,100,100,0,0,100,25,0,100,100,25,72,0,4.35,0.31,0,0,32.93,1.72,9.05,45.56000000000001,2.08,72,12.24,1.04,0,12.01,7.64,0,9.05,45.56000000000001,8.45,168,1.3888888888888888,-25.334214153759063,125.33421415375906,41.89,5.06,4.93,8.75,6.45,25.81,3.85,7.61,13.87,7.1
7131,22981,0,0,5,7,3,0,1,1,1,3,3,4,1,0,0,0,4,29.25,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,0,0,1,centro,7,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,100,25,0,0,2.28,0.02,0.02,37.91,51.05,2.95,9.32,61.36000000000001,3.09,0,15.09,0.03,0.02,13.96,10.05,11.91,9.32,61.36000000000001,46.26,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7132,22983,1,1,3,7,2,0,0,0,0,3,3,1,3,0,0,0,3,49,1,1,1,0,0,0,0,58,45-65,primaria,0,1,48,8,6,5,metropolitana,13,0.296875,Ocupada(o),2,6,2,2,2,85,4,2,2,2,3,4,2,4,2,4,4,2,1,95,95,0,0,0,0,0,95,320,106.66666666666667,48,0,7.25,1.68,6.79,1.14,23,1.63,18.45,53.22999999999999,6.83,48,12.78,0,1.71,1.7,6.39,0.42,18.45,53.22999999999999,25.32,168,1.9791666666666667,-7.759868361274618,102.75986836127461,22.61,5.32,7.87,7.41,3.43,20.11,6.67,9.89,17.17,2.29
7133,22985,1,1,4,6,1,0,0,0,0,2,3,2,2,0,1,0,3,41,1,1,1,0,0,0,0,29,25-44,secundaria,0,1,45,8,6,4,norte,1,0.9203642704902151,Ocupada(o),2,3,2,4,4,3,2,4,2,2,3,4,2,2,2,4,4,1,1,162.5,237.5,0,0,258.05,86.01666666666667,0,237.5,258.05,86.01666666666667,45,0,34.57,5.99,0,0,29.71,2.85,3.98,39.28000000000001,6.62,45,26.25,0.86,0.26,0.62,1.01,0.72,3.98,39.28000000000001,50.03,168,5.277777777777778,18.538261261976718,218.96173873802329,46.36,10.87,14.15,18.45,9.36,44.3,10.79,20.83,34.82,9.04
7137,22998,1,0,4,6,1,0,0,0,0,1,1,1,1,0,0,0,1,55,1,0,0,1,0,1,0,55,45-65,secundaria,0,1,45,9,5,5,metropolitana,13,1,Ocupada(o),1,1,3,2,4,4,5,4,3,2,4,4,2,2,3,85,85,2,5,1500,1500,0,0,1500,1500,0,1500,1500,1500,45,0,2.24,0.07,0,0.45,49.93,9.84,9.98,45.68,4.81,45,10.78,0.23,0.77,12.05,25.64,0.45,9.98,45.68,17.41,168,33.333333333333336,802.8692318275251,697.1307681724749,113.5,40.04,50.36,47.75,22.31,182.08,61.5,74.92,93.99,10.68
7138,22999,1,0,5,6,1,1,2,3,4,3,2,4,1,0,0,0,6,18,1,0,0,0,0,0,1,46,45-65,secundaria,0,1,12,4,3,1,norte,4,1,Ocupada(o),2,3,4,4,4,2,4,4,4,4,4,4,3,4,2,85,85,2,2,25,25,0,29.6375,54.6375,9.10625,29.6375,54.64,54.6375,9.10625,12,0,27.41,12.26,0.46,0,63.09,2.46,7.92,41.86,0.54,12,26.53,0,0.03,33.66,2.52,0.35,7.92,41.86,43.13,168,2.0833333333333335,-73.12201082306524,127.76201082306524,49.43,4.81,3.32,7.3,8.33,24.57,5.09,7.82,13.11,3.99
7138,23000,0,0,5,6,3,1,2,3,4,3,2,4,1,0,0,0,6,18,1,0,0,0,0,0,1,22,12-24,secundaria,0,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,4,5,4,85,2,2,2,5,85,2,4,85,85,85,2,3,0,0,0,0,0,0,0,0,54.6375,4.166666666666667,0,0,21.39,31.19,0.42,0,40.49,9.61,9.51,52.59000000000001,2.8,0,30.79,0.72,0.04,0.98,3.81,4.14,9.51,52.59000000000001,65.4,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7138,23001,0,0,5,6,3,1,2,3,4,3,2,4,1,0,0,0,6,18,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,1,85,4,85,4,4,5,1,85,4,3,85,85,85,2,6,0,0,0,0,0,0,0,0,54.6375,4.166666666666667,0,0,8.03,3.89,2.55,26.79,68.2,2.43,5.18,48.89,2.04,0,34.66,15.08,0,0.71,16.35,1.4,5.18,48.89,45.73,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7138,23002,0,0,5,6,3,1,2,3,4,3,2,4,1,0,0,0,6,18,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,0,0,1,norte,4,0,Menor de 15 años,0,7,5,85,85,5,85,4,4,5,5,85,5,4,85,85,85,3,0,0,0,0,0,0,0,0,0,54.6375,4.166666666666667,0,0,2.79,10.17,0.46,25.64,67.21,1.78,6.44,50.66,2.85,0,30.53,0,0,3.61,31.44,1.63,6.44,50.66,43.68,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7140,23010,0,0,3,6,10,0,0,0,0,3,4,3,3,2,3,0,4,55.5,0,0,0,0,0,0,1,72,66+,secundaria,0,0,0,0,0,5,norte,4,0.04671115347950429,Inactiva(o),0,7,4,85,85,85,85,3,3,3,4,85,4,3,85,85,85,2,9,0,0,24.5,0,0,0,0,24.5,524.5,131.125,0,0,22.75,0.36,0,0,73.96,11.94,4.99,50.82,3.18,0,12.22,0,0.97,28.92,31.85,0,4.99,50.82,38.23,167.99999999999997,NA,-1.2824322680684972,25.782432268068497,4.29,1.73,1.87,1.8,0.83,4.12,2.22,3.42,4.84,0.66
7143,23018,0,0,5,7,3,0,2,2,2,2,2,3,1,2,0,0,4,28.25,0,0,0,0,0,0,0,14,12-24,primaria,0,0,0,0,0,3,norte,1,0,Menor de 15 años,0,7,5,85,85,3,85,4,5,5,3,85,4,4,3,85,85,3,0,0,0,0,0,0,0,0,0,232.5,58.125,0,0,0.35,6.19,0,1.06,94.04,1.16,7.49,57.71,0,0,32.92,43.04,0,0.18,2.12,15.78,7.49,57.71,8.76,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7146,23026,0,0,2,6,1,1,1,2,2,3,3,3,1,0,0,0,5,30,1,1,1,0,1,1,1,58,45-65,primaria,0,0,0,0,0,2,centro,6,0.11564625850340136,Inactiva(o),0,7,2,2,4,85,85,2,2,2,4,85,2,4,85,5,2,2,2,0,0,21.25,0,183.75,36.75,0,21.25,183.75,36.75,0,0,35.92,19.27,0,0,34.76,5.43,4.42,66.72000000000001,1.48,0,8.45,0.91,5.43,5.93,11.83,2.21,4.42,66.72000000000001,62.09,168,NA,0.9136549413449295,20.33634505865507,6.71,0.82,0.71,1.4,0.94,3.82,0.92,1.77,2.56,0.68
7146,23027,1,1,2,6,2,1,1,2,2,3,3,3,1,0,0,0,5,30,1,1,1,0,1,1,0,48,45-65,primaria,0,1,40,8,5,2,centro,6,0.8843537414965986,Ocupada(o),2,5,2,2,2,2,4,3,4,4,4,4,5,5,2,2,2,3,0,162.5,162.5,0,0,0,0,0,162.5,183.75,36.75,40,0,4.02,6.03,0,0,40.61,3.34,12.01,54.49,7.5,40,11.1,12.52,8.73,1.76,6.34,0.16,12.01,54.49,20.89,168,4.0625,6.98677308087299,155.51322691912702,51.34,6.27,5.4,10.71,7.21,29.21,7.06,13.53,19.57,5.21
7146,23028,0,0,2,6,3,1,1,2,2,3,3,3,1,0,0,0,5,30,1,0,0,0,1,1,0,32,25-44,primaria,0,0,0,0,0,2,centro,6,0,Desocupada(o),0,7,4,4,2,4,85,3,3,4,2,85,4,2,85,85,85,2,4,0,0,0,0,0,0,0,0,183.75,36.75,0,4.14,6.84,34.59,0,0.17,54.57,3.09,6.61,57.99,0,0,31.85,7.56,0.39,5.58,7.5,1.69,6.61,57.99,48.83,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
7147,23032,0,0,2,6,2,1,1,2,3,3,2,2,1,0,0,0,5,22,1,1,1,0,0,0,1,41,25-44,primaria,0,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,4,4,4,3,85,2,4,3,4,85,3,4,85,3,4,1,2,0,0,0,0,0,0,0,0,75,15,0,0,45.89,21.02,0,0,34.07,2.62,12.48,51.92,0,0,22.53,0.02,0,0.48,10.64,0.4,12.48,51.92,69.53,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7147,23033,0,0,2,6,3,1,1,2,3,3,2,2,1,0,0,0,5,22,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,2,85,85,2,85,2,2,2,4,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,75,15,0,0,4.64,16.66,2.64,42.33,35.72,4.47,11.49,47.58,2.47,0,7.2,16.72,0,9.16,1.98,0.66,11.49,47.58,73.21,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
7148,23036,1,1,4,7,1,0,1,1,2,3,2,2,1,0,0,0,4,29.5,1,1,1,0,0,0,0,55,45-65,ninguna,0,1,60,10,6,1,norte,4,1,Ocupada(o),2,5,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,1,4,75,75,0,5.5,80.5,20.125,5.5,80.5,80.5,20.125,60,0,10.4,4.68,1.69,0,52,1.94,6.77,28.36,2.16,60,16.92,0,0,17.49,17.59,0,6.77,28.36,20.87,168,1.25,-38.599559150703016,119.09955915070302,39.92,4.8,4.67,8.32,6.1,24.53,3.67,7.26,13.17,6.65
7148,23037,0,0,4,7,2,0,1,1,2,3,2,2,1,0,0,0,4,29.5,1,1,1,0,0,0,1,40,25-44,primaria,0,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,2,2,2,4,85,4,2,2,2,85,4,4,85,2,2,2,4,0,0,0,0,0,0,0,0,80.5,18.75,0,0,55.87,12.26,0,0,53.87,4.8,6.98,34.22,0,0,30.71,0.53,2.36,4.89,15.13,0.25,6.98,34.22,72.93,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
