id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_5,n_children_6_11,n_children_0_14,n_youth_12_17,n_underage,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,income_share,employment_status,cise,occupation_group,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,inc_main_job,inc_labor,inc_pension,inc_group,ing_mon,ing_mon_pc,inc_group_personal,inc_personal,household_income,inc_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,wage,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec
9450,30571,1,1,2,6,2,1,1,2,0,2,2,2,2,0,0,0,4,21.25,1,1,1,0,0,0,0,36,25-44,secundaria,0,1,40,8,5,2,norte,5,0.7619047619047619,Ocupada(o),3,3,3,2,3,2,4,2,3,2,2,3,3,4,4,5,5,2,4,82.5,120,0,0,0,0,5.7142857142857135,125.71,165,40.80357142857143,40,0,7.86,15.61,0,0,43.97,1.9,8.73,43.6,6.33,40,10.69,6.99,0.7,10.94,10.44,4.22,8.73,43.6,31.7,168,3,30.52,5.3,5.1,8.15,7.31,69.32255697847165
9451,30576,1,0,2,6,3,0,0,0,0,0,3,3,3,0,0,0,3,46.666666666666664,1,0,0,0,0,0,0,23,12-24,secundaria,0,1,72,12,6,3,norte,5,0.5215827338129496,Ocupada(o),3,3,4,4,4,4,3,3,4,3,2,4,3,3,3,85,85,3,0,72.5,72.5,0,0,0,0,0,72.5,139,46.333333333333336,72,0,4.41,0,0,0,29.68,5.6,2.24,49.39,4.68,72,5.39,13.54,7.41,0,1.32,2.02,2.24,49.39,14.7,168.00000000000003,1.0069444444444444,19.52,3.14,3.99,6.32,3.01,36.51289981919598
9454,30584,1,0,4,6,1,1,1,2,0,2,2,2,1,0,0,0,4,17.25,1,0,0,0,0,0,1,41,25-44,secundaria,0,1,20,4,5,1,sur,10,1,Ocupada(o),1,5,4,85,4,3,3,2,2,2,3,3,4,4,4,85,85,1,9,7.5,7.5,0,0,7.5,1.875,0,7.5,7.5,1.875,20,0,32.48,26.99,0.96,0,29.79,1.38,12.7,39.08000000000001,4.62,20,7.71,7.23,7.3,4.03,3.37,0.16,12.7,39.08000000000001,66.42,168,0.375,26.22,3.67,3.35,5.65,5.84,-37.22975997703131
9455,30588,1,1,2,6,1,0,1,1,0,1,2,2,2,0,1,0,3,42.666666666666664,1,1,1,0,0,0,0,73,66+,primaria,0,1,21,3,7,1,centro,7,0.7191011235955056,Ocupada(o),2,4,4,4,4,85,2,4,2,4,1,4,4,2,4,4,4,1,4,7.5,7.5,24.5,4.9495,49.4495,16.48316666666667,3.559191011235955,35.56,49.4495,16.019730337078652,21,0,2.15,17.7,0.12,0,40.49,2.47,6.04,61.720000000000006,16.31,21,5.62,0.12,0.45,20.95,12.75,0.6,6.04,61.720000000000006,38.74,168,0.35714285714285715,16.81,2,1.82,3.48,2.36,9.099923139104673
9455,30589,1,1,2,6,2,0,1,1,0,1,2,2,2,0,1,0,3,42.666666666666664,1,1,1,0,0,0,1,46,45-65,secundaria,0,1,8,4,2,1,centro,7,0.2808988764044944,Ocupada(o),4,3,4,5,2,2,4,4,4,1,2,4,4,4,4,4,4,2,3,12.5,12.5,0,0,0,0,1.3903089887640452,13.89,49.4495,15.296769662921347,8,0,31.13,31.94,0,0,41.96,3.14,6.12,45.650000000000006,0.06,8,8.73,0.08,0.02,27.49,5.03,0.61,6.12,45.650000000000006,66.26,168,1.5625,6.57,0.78,0.71,1.36,0.92,3.5605949762127604
9456,30591,1,1,1,6,1,0,0,0,0,0,2,2,1,1,2,0,2,69,1,1,1,0,0,0,0,72,66+,universitaria,0,1,35,7,5,5,sur,9,1,Ocupada(o),2,1,5,5,5,85,5,4,4,4,5,5,4,4,4,2,5,3,0,750,750,0,0,750,375,0,750,750,375,35,0,2.64,1.22,0,0,73.44,5.32,8.44,40.42999999999999,1.51,35,16.9,0,2.8,0.61,21.62,31.51,8.44,40.42999999999999,10.69,168,21.428571428571427,85.74,30.18,28.14,35.4,14.01,556.5179228423387
9456,30592,0,0,1,6,2,0,0,0,0,0,2,2,1,1,2,0,2,69,1,1,1,0,0,0,1,66,66+,secundaria,0,0,0,0,0,5,sur,9,0,Inactiva(o),0,7,3,5,5,85,4,4,4,4,5,4,4,4,5,3,5,2,2,0,0,0,0,0,0,0,0,750,375,0,0,26.21,0.16,0,0,61.13,5.96,13.84,60.69999999999999,0,0,20.57,0,0.48,21.96,18.12,0,13.84,60.69999999999999,32.33,168,NA,0,0,0,0,0,0
9458,30597,1,0,4,6,1,0,0,0,0,0,1,1,1,1,0,0,1,39,1,0,0,0,0,0,0,39,25-44,universitaria,0,1,70,14,5,5,centro,8,1,Ocupada(o),3,1,4,4,4,4,5,5,3,4,4,4,3,4,4,85,85,2,1,500,500,0,0,500,500,0,500,500,500,70,0,8.78,0.02,4.63,0,50.7,2.35,4.33,26.679999999999993,0.51,70,29.13,0,1.96,9.46,8.42,1.73,4.33,26.679999999999993,16.3,168,7.142857142857143,45.07,31.09,37.87,30.9,21.08,333.9818836873806
9459,30599,1,1,1,6,2,2,0,2,0,2,2,1,2,2,0,0,4,19,1,1,1,1,0,1,1,35,25-44,universitaria,0,1,40,8,5,5,metropolitana,13,0.21568627450980393,Ocupada(o),3,1,2,3,3,3,2,1,1,1,5,5,1,4,2,2,4,2,9,275,275,0,0,0,0,0,275,1275,318.75,40,0,9.44,37.02,0,0,26.89,4.8,6.65,37.81,5.39,40,18.21,0,0.26,4.02,2.79,1.62,6.65,37.81,56.65,168,6.875,21.76,11.43,14.52,9.33,7.83,210.12809498763227
9460,30603,0,0,4,7,3,0,1,1,1,2,3,3,1,0,0,0,5,23,0,0,0,0,0,0,0,25,25-44,secundaria,1,0,0,0,0,1,centro,8,0,Desocupada(o),0,7,4,4,85,3,85,4,4,4,3,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,39.75,3,0,0,3.24,2.72,0,0.93,95.91,5.06,9.65,50.39000000000001,0.1,0,48.69,16.11,1.21,5.64,1.88,22.39,9.65,50.39000000000001,12.04,168,NA,0,0,0,0,0,0
9460,30605,0,0,4,7,3,0,1,1,1,2,3,3,1,0,0,0,5,23,0,0,0,0,0,0,0,17,12-24,primaria,0,0,0,0,0,1,centro,8,0,Desocupada(o),0,7,3,85,85,2,85,4,3,3,3,85,4,3,85,85,85,2,3,0,0,0,0,0,0,0,0,39.75,3,0,0,3.28,1.6,0,0,104.34,3.99,8.42,46.37,0,0,16.62,31.93,0,0,26.12,29.67,8.42,46.37,8.87,168.00000000000003,NA,0,0,0,0,0,0
9461,30608,1,1,3,7,2,0,0,0,2,2,3,5,2,0,0,0,5,31.2,1,1,1,0,0,0,1,54,45-65,primaria,0,1,40,8,5,1,centro,8,0.18518518518518517,Ocupada(o),1,3,2,5,5,85,5,3,2,2,2,4,2,2,2,2,2,1,5,12.5,12.5,0,0,0,0,0,12.5,67.5,13.5,40,0,29.48,3.17,0.25,0,31.15,5.37,6.46,49.06999999999999,3.05,40,8.41,0,0.26,15.05,7.44,0,6.46,49.06999999999999,41.32,168,0.3125,9.27,0.82,0.9,1.68,1.06,-1.2180491114526877
9461,30609,0,0,3,7,3,0,0,0,2,2,3,5,2,0,0,0,5,31.2,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,1,85,85,3,85,4,3,1,3,85,1,1,85,85,85,2,6,0,0,0,0,0,0,0,0,67.5,13.5,0,0,9.75,1.01,1.93,31.62,61.99,7.44,5.44,43.54999999999999,5.27,0,18.79,1.29,0,11.18,28.8,1.93,5.44,43.54999999999999,57.02,167.99999999999997,NA,0,0,0,0,0,0
9461,30610,0,0,3,7,3,0,0,0,2,2,3,5,2,0,0,0,5,31.2,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,3,85,85,2,85,2,2,2,2,85,2,3,85,85,85,1,6,0,0,0,0,0,0,0,0,67.5,13.5,0,0,5.14,0,4.83,41.92,29.6,7.8,9.47,61.88,7.36,0,8.03,0,0,16.31,1.05,4.22,9.47,61.88,67.05,168.00000000000003,NA,0,0,0,0,0,0
9462,30614,1,0,1,7,4,0,1,1,1,2,3,4,2,1,0,0,5,30.4,1,0,0,0,0,0,0,26,25-44,secundaria,0,1,84,12,7,2,sur,11,0.4375,Ocupada(o),2,3,4,4,2,4,4,4,4,4,4,4,4,4,4,85,85,2,1,87.5,87.5,0,0,0,0,0,87.5,200,40,84,0,7,3.71,0,0,28.67,0.93,2.34,34.12000000000001,7.23,84,10.05,2.16,0.38,2.03,0.04,14.02,2.34,34.12000000000001,18.86,168,1.0416666666666667,30.88,4.96,4.62,7.6,5.28,34.17270889624169
9462,30615,0,0,1,7,3,0,1,1,1,2,3,4,2,1,0,0,5,30.4,0,0,0,0,0,0,0,15,12-24,ninguna,1,0,0,0,0,2,sur,11,0,Inactiva(o),0,7,4,3,85,2,85,1,4,5,4,85,4,4,85,85,85,1,5,0,0,0,0,0,0,0,0,200,40,0,0,1.08,0.31,0,48.15,55.39,3.37,6.59,47.08999999999999,6.02,0,6.28,6.1,0.36,31.17,4.92,6.56,6.59,47.08999999999999,58.94,168,NA,0,0,0,0,0,0
9463,30617,1,1,5,6,1,1,1,2,0,2,2,2,2,0,0,0,4,16.75,1,1,1,0,0,0,0,27,25-44,primaria,0,1,48,8,6,2,sur,11,0.813953488372093,Ocupada(o),2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,0,87.5,87.5,0,6.375,113.875,28.46875,5.188953488372094,92.69,113.875,28.172238372093023,48,0,5.12,5.98,0,0,36.87,2.67,14.26,50.9,4.2,48,8.26,0.07,0,7.08,21.42,0.04,14.26,50.9,17.97,168,1.8229166666666667,28.58,5.32,5.31,8.04,7.76,37.67383274288698
9463,30618,1,1,5,6,2,1,1,2,0,2,2,2,2,0,0,0,4,16.75,1,1,1,0,0,0,1,28,25-44,primaria,0,1,15,3,5,2,sur,11,0.186046511627907,Ocupada(o),4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,20,20,0,0,0,0,1.1860465116279069,21.19,113.875,27.171511627906977,15,0,23.2,26.78,0.26,0,34.51,4.55,10.28,47.65,5.77,15,4.75,0,0.8,7.09,20.18,1.7,10.28,47.65,60.55,168,1.3333333333333333,6.53,1.22,1.21,1.84,1.77,8.601733198374166
9464,30622,1,1,1,6,2,1,1,2,0,2,3,2,1,0,0,0,5,29.4,1,1,1,0,0,0,1,48,45-65,primaria,0,1,50,10,5,2,centro,7,0.3333333333333333,Ocupada(o),3,3,4,4,4,4,4,4,4,4,3,2,4,4,4,4,85,2,1,62.5,62.5,0,0,0,0,0,62.5,187.5,37.5,50,0,4.37,3.11,0,0,44.73,2.17,7.54,53.43,2.65,50,20.23,0.65,0.86,16.06,6.63,0.31,7.54,53.43,12.3,168,1.25,19.22,2.48,2.02,3.98,2.93,31.84946808381397
9464,30623,0,0,1,6,3,1,1,2,0,2,3,2,1,0,0,0,5,29.4,1,0,0,0,0,0,1,29,25-44,secundaria,0,0,0,0,0,2,centro,7,0,Inactiva(o),0,7,2,85,4,4,85,4,2,2,2,85,2,2,85,85,85,1,2,0,0,0,0,0,0,0,0,187.5,37.5,0,0,17.09,25.32,0,0,61.03,2.47,8.18,53.90999999999999,0,0,30.38,0.19,5.61,10.8,11.4,2.65,8.18,53.90999999999999,44.89,168,NA,0,0,0,0,0,0
9466,30629,0,0,3,6,1,0,0,0,0,0,3,3,2,0,0,0,3,38.666666666666664,0,1,1,0,0,0,1,34,25-44,secundaria,0,0,0,0,0,4,norte,1,0,Inactiva(o),0,7,4,2,85,4,4,2,2,5,4,3,4,2,4,5,85,3,0,0,0,0,0,246.25,82.08333333333333,0,0,246.25,82.08333333333333,0,0,17.67,4.38,3.2,0,25.61,6.23,13.59,97.32,0,0,8.81,0,0.44,3.27,11.05,2.04,13.59,97.32,31.49,167.99999999999997,NA,0,0,0,0,0,0
9466,30630,1,0,3,6,2,0,0,0,0,0,3,3,2,0,0,0,3,38.666666666666664,0,1,1,0,0,0,0,41,25-44,ninguna,0,1,54,9,6,4,norte,1,0.5583756345177665,Ocupada(o),2,5,1,3,85,4,4,4,4,2,4,4,4,4,4,4,85,2,1,137.5,137.5,0,0,0,0,0,137.5,246.25,82.08333333333333,54,0,2.25,0.4,0,0,41.58,2.81,11.7,51.97,3.29,54,16.19,0,0.01,4.36,17.1,3.92,11.7,51.97,8.75,168,2.5462962962962963,26.94,6.61,8.57,11.02,5.98,78.36902324898891
9466,30631,1,0,3,6,9,0,0,0,0,0,3,3,2,0,0,0,3,38.666666666666664,0,0,0,0,0,0,0,41,25-44,primaria,0,1,45,7,6,4,norte,1,0.4416243654822335,Ocupada(o),2,3,4,85,85,4,4,2,2,4,4,2,2,3,4,85,85,2,1,108.75,108.75,0,0,0,0,0,108.75,246.25,82.08333333333333,45,0,2.16,0.32,0,0,70.12,2.94,4.52,37.00999999999999,5.93,45,5.88,0.3,0.4,33.97,20.58,9,4.52,37.00999999999999,11.34,167.99999999999997,2.4166666666666665,21.31,5.22,6.78,8.72,4.73,61.99404566056395
9467,30632,1,1,5,7,1,0,2,2,0,2,2,2,2,0,0,0,4,20.5,1,1,1,0,0,0,1,28,25-44,secundaria,0,1,60,12,5,3,metropolitana,13,0.6593406593406593,Ocupada(o),2,3,2,2,2,2,1,2,3,3,4,85,2,3,3,3,3,2,1,150,150,0,0,227.5,56.875,0,150,227.5,56.875,60,0,12.16,21.09,0,0,21.27,4.23,5.13,28.8,15.32,60,4.49,1.9,0,11.02,3,0.86,5.13,28.8,52.8,168,2.5,37.7,7.43,7.76,9.73,9.39,77.97809381436683
9467,30633,1,1,5,7,2,0,2,2,0,2,2,2,2,0,0,0,4,20.5,1,1,1,0,0,0,0,38,25-44,secundaria,0,1,45,9,5,3,metropolitana,13,0.34065934065934067,Ocupada(o),2,6,4,2,3,2,2,1,2,3,1,2,3,3,2,4,4,1,9,77.5,77.5,0,0,0,0,0,77.5,227.5,56.875,45,0,5.39,20.99,0,0,28.45,1.64,6.42,44.05,16.06,45,4.32,0.67,0.25,18.01,5.06,0.12,6.42,44.05,44.08,168,1.7222222222222223,19.48,3.84,4.01,5.03,4.85,40.3033484707562
9468,30636,1,1,1,7,1,0,0,0,2,2,2,4,1,0,0,0,4,28.75,1,1,1,0,0,0,0,45,45-65,ninguna,0,1,24,8,3,2,metropolitana,13,0.6666666666666666,Ocupada(o),1,5,4,2,2,1,5,1,1,2,4,5,2,2,2,4,4,2,4,100,100,0,0,150,37.5,0,100,150,37.5,24,0,38.96,4.65,0,0,42.75,1.85,6.65,36.00000000000001,13.14,24,26.13,0.04,0.02,4.51,11.91,0.13,6.65,36.00000000000001,58.62,168,4.166666666666667,39.25,5.07,6.38,8.95,4.91,35.44275122756509
9469,30641,0,0,5,6,2,1,0,1,0,1,3,1,2,0,0,0,4,27.75,1,1,1,0,0,0,1,24,12-24,primaria,0,0,0,0,0,1,sur,9,0,Inactiva(o),0,7,4,4,4,4,85,4,4,4,4,85,1,1,85,4,4,3,0,0,0,0,0,0,0,0,0,97.25,23.125,0,0,31.53,30.23,0,0,35.8,4.66,17.72,48.06,0,0,3.52,0,2.21,12.74,17.34,0,17.72,48.06,66.42,168.00000000000003,NA,0,0,0,0,0,0
9470,30644,0,0,5,7,1,0,0,0,0,0,1,1,0,0,1,0,1,78,1,0,0,1,0,1,1,78,66+,primaria,0,0,0,0,0,5,centro,7,1,Inactiva(o),0,7,5,85,5,85,85,5,5,5,4,85,4,4,85,85,85,2,5,0,0,125,0,125,125,0,125,125,125,0,0,56.49,0,0,0,46.01,4.51,9.35,51.63999999999999,0,0,25.19,0,1.8,6.36,12.66,0,9.35,51.63999999999999,61.01,168,NA,44.6,14.15,12.09,17.78,6.24,30.13462604041618
9471,30646,0,0,5,7,2,1,0,1,1,2,3,4,1,1,0,0,5,30,1,1,1,0,0,0,1,53,45-65,secundaria,0,0,0,0,0,3,centro,8,0,Inactiva(o),0,7,3,3,4,85,85,3,3,2,4,85,3,3,85,3,3,2,2,0,0,0,0,0,0,0,0,257.5,51.5,0,0,38.58,16.77,23.56,0,30.5,3.49,7.33,47.77,0,0,13.83,0,2.02,1.92,10.96,1.78,7.33,47.77,82.4,168.00000000000003,NA,0,0,0,0,0,0
9471,30647,1,0,5,7,3,1,0,1,1,2,3,4,1,1,0,0,5,30,1,0,0,0,0,0,1,26,25-44,secundaria,1,1,5,5,1,3,centro,8,0.02912621359223301,Ocupada(o),4,3,4,85,3,3,4,4,3,3,3,4,3,4,4,85,85,2,6,7.5,7.5,0,0,0,0,0,7.5,257.5,51.5,5,0,23.88,18.28,0,25.94,30.38,5.67,7.62,48.76,2.47,5,24.05,0,0.37,0.37,5.39,0.19,7.62,48.76,76.24,168,1.5,2.1,0.36,0.38,0.6,0.36,3.7069732058563405
9471,30648,0,0,5,7,3,1,0,1,1,2,3,4,1,1,0,0,5,30,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,0,0,3,centro,8,0,Inactiva(o),0,7,4,85,85,4,85,4,5,5,4,85,4,3,85,85,85,2,6,0,0,0,0,0,0,0,0,257.5,51.5,0,0,1.53,4.14,0,22.35,69.25,1.59,7.06,60.290000000000006,1.79,0,23.21,27.11,0.75,2.65,5.98,9.56,7.06,60.290000000000006,31.4,167.99999999999997,NA,0,0,0,0,0,0
9472,30650,0,0,5,6,1,0,1,1,0,1,2,1,0,0,0,0,3,22.333333333333332,1,0,0,0,0,0,1,41,25-44,primaria,0,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,3,85,2,2,85,4,4,4,2,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46.99,31.16,0,0,29.04,5.17,8.98,46.66,0,0,13.4,0,3.96,0.83,10.78,0.07,8.98,46.66,83.32,168,NA,0,0,0,0,0,0
9473,30653,1,0,4,7,1,0,0,0,0,0,2,1,1,2,0,0,2,28.5,0,1,1,0,0,0,0,30,25-44,universitaria,0,1,45,9,5,5,metropolitana,13,0.7,Ocupada(o),3,1,2,4,85,3,4,3,2,3,4,4,2,2,3,4,85,3,0,350,350,0,0,500,250,0,350,500,250,45,0,11.09,5.32,0,0,43.34,2.96,9.77,46.07999999999999,4.44,45,20.4,2.66,0.3,18.65,0.89,0.44,9.77,46.07999999999999,23.82,168,7.777777777777778,37.4,30.2,42.54,23.81,16.44,199.62083858288463
9478,30666,1,0,5,7,1,0,0,0,0,0,1,1,1,0,0,0,1,57,1,0,0,0,0,0,0,57,45-65,primaria,0,1,84,12,7,5,norte,2,1,Ocupada(o),2,3,4,3,5,5,4,4,3,4,4,4,4,3,2,85,85,3,0,200,200,0,0,200,200,0,200,200,200,84,0,3.87,0,0,0,34.65,6.6,8.93,29.31000000000001,0.64,84,2.4,6.53,0.13,4.66,20.12,0.8,8.93,29.31000000000001,11.11,168,2.380952380952381,41.64,17.61,19.16,21.19,10.62,89.78801414327938
9480,30672,1,1,1,7,3,2,0,2,0,2,3,3,1,0,1,0,5,27.4,1,1,1,0,0,0,0,25,25-44,primaria,0,1,45,9,5,2,centro,7,0.7692307692307693,Ocupada(o),2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,125,125,0,0,0,0,0,125,162.5,32.5,45,0,3.45,2.17,0,0,47.15,0.99,11.54,55.02,2.68,45,22.69,0.26,0.03,8.92,14.96,0.29,11.54,55.02,9.29,168,2.7777777777777777,38.15,4.49,3.92,7.76,5.38,65.30254626483337
9480,30673,0,0,1,7,7,2,0,2,0,2,3,3,1,0,1,0,5,27.4,1,1,1,0,0,0,1,24,12-24,primaria,0,0,0,0,0,2,centro,7,0,Inactiva(o),0,7,2,2,4,4,85,4,4,2,4,85,2,2,85,4,4,2,2,0,0,0,0,0,0,0,0,162.5,32.5,0,0,23.36,16.95,0,0,66.21,1.79,11.93,47.76,0,0,36.83,0.14,0,9.7,18.72,0.82,11.93,47.76,42.1,168.00000000000003,NA,0,0,0,0,0,0
9482,30681,0,0,1,6,11,1,0,1,0,1,4,4,2,0,1,0,5,32.2,1,0,0,0,0,0,1,69,66+,ninguna,0,0,0,0,0,3,metropolitana,13,0.07894736842105263,Inactiva(o),0,7,4,85,3,85,85,3,3,3,1,85,4,4,85,85,85,2,9,0,0,22.5,0,0,0,0,22.5,285,57,0,0,8.71,32.77,0.79,0,46.6,5.71,14.46,58.96,0,0,26.5,1.19,0.12,0.78,17.83,0.16,14.46,58.96,47.98,168,NA,6.09,0.63,0.84,1.24,0.63,13.07776402202785
9483,30683,1,1,5,6,1,0,2,2,0,2,4,4,4,0,0,0,6,26.666666666666668,1,1,1,0,0,0,1,47,45-65,primaria,0,1,45,9,5,2,norte,5,0.2,Ocupada(o),2,5,2,4,2,85,2,3,3,2,2,4,2,4,2,2,2,1,1,50,50,0,2.25,252.25,42.041666666666664,0.45,50.45,252.25,41.74166666666667,45,0,37.82,10.24,0,0,34.16,3.82,8.08,26.35000000000001,2.53,45,8.64,0.86,0,14.49,3.39,6.78,8.08,26.35000000000001,54.4,168,1.1111111111111112,15,1.83,1.4,2.71,2.61,26.885693177173486
9483,30684,1,1,5,6,2,0,2,2,0,2,4,4,4,0,0,0,6,26.666666666666668,1,1,1,0,0,0,0,41,25-44,ninguna,0,1,54,9,6,2,norte,5,0.25,Ocupada(o),2,6,2,2,2,1,1,3,2,2,1,1,4,4,2,4,4,2,1,62.5,62.5,0,0,0,0,0.5625,63.06,252.25,41.760416666666664,54,0,21.52,18.09,0,0,31.06,2.12,5.9,34.18000000000001,1.13,54,3.42,0.14,2.24,7.36,14.55,3.36,5.9,34.18000000000001,42.85,168,1.1574074074074074,18.75,2.29,1.75,3.39,3.26,33.61461647146686
9483,30685,1,0,5,6,3,0,2,2,0,2,4,4,4,0,0,0,6,26.666666666666668,1,0,0,0,0,0,1,31,25-44,secundaria,0,1,45,9,5,2,norte,5,0.25,Ocupada(o),2,5,4,4,5,4,2,2,1,2,2,2,2,4,2,85,85,1,1,62.5,62.5,0,0,0,0,0.5625,63.06,252.25,41.760416666666664,45,0,13.69,17.62,0,0,40.05,3.54,4.9,39.33999999999999,3.86,45,16.16,1.04,7.89,6,5.11,3.85,4.9,39.33999999999999,38.71,167.99999999999997,1.3888888888888888,18.75,2.29,1.75,3.39,3.26,33.61461647146686
9484,30690,0,0,1,7,2,0,0,0,0,0,3,2,0,0,2,0,3,65.66666666666667,1,1,1,0,0,0,1,76,66+,ninguna,0,0,0,0,0,5,norte,15,0,Inactiva(o),0,7,4,5,4,85,85,5,4,5,4,85,4,4,85,2,96,3,0,0,0,0,0,0,0,0,0,350,116.66666666666667,0,0,16.07,0,0,0,61,2.74,11.41,76.78,0,0,4.46,2.03,7.06,4.07,43.38,0,11.41,76.78,18.81,168,NA,0,0,0,0,0,0
9485,30696,1,0,5,6,3,1,0,2,1,2,6,8,5,0,0,0,9,24.77777777777778,0,0,0,0,0,0,1,20,12-24,secundaria,1,1,18,3,6,2,norte,5,0.0847953216374269,Ocupada(o),2,3,2,4,85,4,4,2,2,5,4,5,5,4,5,85,85,3,0,21.75,21.75,0,0,0,0,0,21.75,256.5,28.5,18,0,8.62,3.23,0,11.95,49.67,16.63,5.04,42.99999999999999,11.86,18,27.45,13.75,0,5.41,0.68,2.38,5.04,42.99999999999999,52.29,168,1.2083333333333333,7.25,0.58,0.62,1.21,0.76,11.325987328292323
9485,30697,1,0,5,6,3,1,0,2,1,2,6,8,5,0,0,0,9,24.77777777777778,0,0,0,0,0,0,1,19,12-24,primaria,1,1,5,5,1,2,norte,5,0.004873294346978557,Ocupada(o),2,3,2,5,85,2,3,1,3,3,4,4,4,2,4,85,85,1,9,1.25,1.25,0,0,0,0,0,1.25,256.5,28.5,5,0,9.46,17.53,0,16.8,73.46,4.85,3.08,34.65,3.17,5,56.37,8.35,0,3.04,0.81,4.89,3.08,34.65,51.81,167.99999999999997,0.25,0.42,0.03,0.04,0.07,0.04,0.6521831797869151
9485,30699,0,0,5,6,3,1,0,2,1,2,6,8,5,0,0,0,9,24.77777777777778,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,0,0,2,norte,5,0,Menor de 15 años,0,7,1,85,85,1,85,4,5,5,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,256.5,28.5,0,0,16,17.91,0,1.6,42.5,3.15,8.43,78.41,0,0,13.21,16.54,0.04,7.85,3.81,1.05,8.43,78.41,38.66,168.00000000000003,NA,0,0,0,0,0,0
9488,30705,0,0,2,6,2,0,0,0,0,0,4,1,0,0,0,0,4,35.25,1,1,1,0,0,0,1,51,45-65,primaria,0,0,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,4,5,5,85,85,3,3,4,4,85,4,4,85,4,5,2,2,0,0,0,0,0,0,0,0,197.5,49.375,0,0,29.66,2.18,16,0.02,56.65,6.09,7.94,49.46000000000001,0,0,11.14,0.01,2,27.32,15.13,1.05,7.94,49.46000000000001,53.94,168,NA,0,0,0,0,0,0
9489,30708,1,1,2,7,1,2,0,2,0,2,2,2,2,2,0,0,4,21.75,1,1,1,0,0,0,0,37,25-44,universitaria,0,1,40,8,5,4,norte,5,0.4878048780487805,Ocupada(o),3,1,2,2,2,2,3,2,1,2,2,2,1,4,2,2,2,2,1,150,150,0,0,307.5,76.875,0,150,307.5,76.875,40,0,11.35,16.72,0,28.31,22.92,1.67,6.43,38.47999999999999,2.12,40,7.4,0.34,0.56,3.57,4.25,6.81,6.43,38.47999999999999,60.17,168,3.75,26.72,11.48,12.4,12.31,9.89,77.19655945412805
9489,30709,1,1,2,7,2,2,0,2,0,2,2,2,2,2,0,0,4,21.75,1,1,1,0,0,0,1,43,25-44,universitaria,0,1,45,9,5,4,norte,5,0.5121951219512195,Ocupada(o),3,1,2,4,4,2,85,2,2,2,3,5,2,4,4,4,4,2,1,157.5,157.5,0,0,0,0,0,157.5,307.5,76.875,45,0,21.51,34.85,0,16.84,9.95,1.85,5.09,31.35,1.56,45,4.83,0,0.29,1.75,3.08,0,5.09,31.35,76.62,168,3.5,28.06,12.05,13.02,12.93,10.39,81.05938742683446
9490,30712,1,1,5,6,1,1,2,3,2,4,5,4,2,0,1,0,10,27.5,1,1,1,0,1,1,0,56,45-65,ninguna,0,1,70,10,7,1,sur,11,0.5544554455445545,Ocupada(o),2,4,4,3,3,85,3,4,4,3,3,3,3,4,3,3,3,2,4,70,70,0,23.121,149.371,14.937100000000001,12.819564356435645,82.82,149.371,13.906956435643563,70,0,7.23,1.83,0,0,21.01,3.22,7.07,51.64,6,70,15.37,0.39,0.02,1.43,3.73,0.07,7.07,51.64,18.28,168,1,43.97,3.07,1.89,4.71,4.89,24.28494499258673
