"","FOLIO","id_hogar","g.alimentos","g.vestimenta","g.cuentas","g.hogar","g.salud","g.transporte","g.comunicaciones","g.recreacion","g.educacion","g.restaurantes","total_expenses","savings","n_personas","macrozona","quintil","n_menores_0_4","n_menores_5_14","n_trabajadores","edad_promedio","n_profesionales","income_person_week","ingreso_hogar","n_personas_cut","n_menores_0_4_cut","n_menores_5_14_cut","n_trabajadores_cut","n_profesionales_cut"
"11544","11520-1",11544,66.3521951219512,9.57423117709438,27.0616171576581,7.16390243902439,111.525174973489,59.8036479321315,28.3086532343584,13.5632025450689,0,2.43968716861082,325.792311749387,135.993704510776,2,"regiones",5,0,0,2,61.5,2,230.893008130081,461.786016260163,2,0,0,2,3
"11545","11521-1",11545,63.1121951517245,4.47596319819559,86.0735734484674,2.63414634146342,4.94591728525981,27.6829268292683,4.87804878048781,0.406504055116235,8.73983739837399,0,202.949112488357,80.4655216579845,3,"metropolitana",4,0,1,2,22,0,94.4715447154472,283.414634146341,3,0,1,2,0
"11546","11522-1",11546,82.3525953455453,0,73.3269271088126,3.57560975609756,5.67804878048781,30.7317073170732,13.2839024390244,0,0,6.26301441055225,215.211805157593,-16.070341742959,4,"metropolitana",3,0,0,4,33.25,0,49.7853658536585,199.141463414634,4,0,0,3,0
"11547","11523-1",11547,59.8373068740203,3.60517287590458,36.2916416949967,1.00308939119665,14.142403426711,18.3983746189024,9.51219512195122,7.04682926829268,4.0650406504065,4.0274795160061,157.929533438388,-71.3441675847297,3,"metropolitana",1,1,0,2,28.3333333333333,0,28.8617886178862,86.5853658536585,3,1,0,2,0
"11548","11524-1",11548,134.972752009024,17.1761517118955,216.344615386882,263.488936135493,99.4684998319466,104.495612442087,48.8077230611662,51.6268656185972,63.2520325203252,8.89948024152251,1008.53266895894,-76.3122336808897,5,"regiones",5,2,1,2,18.2,2,186.44408705561,932.220435278049,5,2,1,2,3
"11549","11525-1",11549,47.8731707317073,0.205151584226123,15.7409646193516,0.731707317073171,23.6024618190107,2.92682926829268,14.390243902439,10.3365853658537,0,6.048780562238,121.855895170192,124.485568244442,4,"metropolitana",3,0,0,1,27.25,0,61.5853658536585,246.341463414634,4,0,0,1,0
"11550","11526-1",11550,24.5443423657401,0.00177022911105184,11.4417373462726,3.01082396743761,6.81768168287852,0.03467380955441,2.19762682098409,0.0227922825667001,0,0.044649056430573,48.1160975609756,7.23024390243905,2,"regiones",1,0,0,0,59,0,27.6731707317073,55.3463414634146,2,0,0,0,0
"11551","11527-1",11551,15.9583841463415,5.3998044178555,33.5962647108989,2.27025425678785,0,29.7251014672256,25.9186375954669,0,0.136178861788618,4.11128048780488,117.11590594417,-17.9939547246574,3,"regiones",1,1,0,2,21,0,33.0406504065041,99.1219512195122,3,1,0,2,0
"11552","11528-1",11552,54.1090906707535,32.7268079499704,12.6818714291547,1.70287560162698,48.6628157339611,42.6448595523055,83.3671704005966,39.4148785479301,31.7073170731707,17.3680116255179,364.385698584987,189.23828515485,4,"regiones",5,0,0,3,42.25,1,138.405995934959,553.623983739837,4,0,0,3,1
"11553","11529-1",11553,110.235317724133,4.82162036584226,114.419811353087,44.0605751876986,28.6026031547079,20.8872878180306,21.0223081822781,59.233660581695,0,82.5386927402513,485.821877107724,213.487878989837,9,"metropolitana",5,0,0,3,42.5555555555556,2,77.7010840108401,699.309756097561,7,0,0,3,3
"11554","11530-1",11554,35.9229268292683,9.48697659410973,60.5002587676417,10.1473070847742,60.3492135855938,171.256450249395,30.9682926829268,8.77401413266469,0,4.26341463414634,391.66885456052,-78.6697793257642,2,"metropolitana",4,0,0,2,43.5,0,156.499537617378,312.999075234756,2,0,0,2,0
"11555","11531-1",11555,123.713769362049,10.151487747247,56.6855142334196,9.65572147021596,53.0825730903857,149.662723240403,9.72902141852627,14.661801667149,39.0447154471545,24.05677984739,490.444107523941,-101.429747329835,4,"regiones",4,0,1,3,36.25,1,97.2535900485264,389.014360194106,4,0,1,3,1
"11556","11532-1",11556,80.7063261599657,41.0139647925511,81.1216154939816,33.5227954853412,76.1127487462959,274.848281159977,60.2584626755359,89.1559437361419,0,128.242652468798,864.982790718588,383.373415028973,4,"metropolitana",5,0,0,2,44.25,4,312.08905143689,1248.35620574756,4,0,0,2,3
"11557","11534-1",11557,58.1344512195122,34.6969061505832,34.9356845898004,30.825789369035,25.2582164634146,214.76731224177,36.381230116649,17.614120974657,84.9593495934959,14.2614176531536,551.834478372071,60.3606435791485,4,"regiones",5,0,0,1,41.75,2,153.048780487805,612.19512195122,4,0,0,1,3
"11558","11535-1",11558,206.419464156158,17.9999044462316,132.154505943098,102.368443017254,99.6163505373847,260.032131289574,50.8895361584477,29.2945882047914,87.4186991869919,26.6648970013284,1012.85851994126,186.589765946909,4,"regiones",5,0,1,2,30.25,1,299.862071472042,1199.44828588817,4,0,1,2,1
"11559","11536-1",11559,143.260854542509,0.711237491518927,36.3928811333499,26.6593663740442,42.3423214136565,43.1590963787026,11.9125161241506,27.4400911125531,122.662601626016,80.0254159919785,534.56638218848,-311.756626090919,4,"metropolitana",3,0,0,2,40.5,1,55.7024390243902,222.809756097561,4,0,0,2,1
"11560","11537-1",11560,63.0112803984851,0,16.4344512195122,1.89024390243902,2.74085365853659,6.92774381311928,12.1951219512195,2.59908535096704,2.4390243902439,0.567073170731707,108.804877855254,-78.8048778552544,3,"metropolitana",1,0,0,0,50,0,10,30,3,0,0,0,0
"11561","11538-1",11561,30.1267073468464,8.02500381013297,14.8346333793527,4.27979751495628,3.78893148872526,37.4994409775152,19.5039136765724,11.750508169779,0,4.0640243902439,133.872960754124,-2.01381441266074,3,"regiones",2,0,1,2,22.3333333333333,0,43.9530487804878,131.859146341463,3,0,1,2,0
"11562","11539-1",11562,10.7736585365854,3.97667020148462,9.33333329363567,0.170731707317073,0.487317073170732,0.487804878048781,7.89512195121951,2.81547189819724,99.6280487804878,1.60975609756098,137.177914417708,-107.909621734781,1,"metropolitana",1,0,0,0,21,0,29.2682926829268,29.2682926829268,1,0,0,0,0
"11563","11539-2",11563,4.61951219512195,0,11.1991870117188,0,3.87317073170732,5.85365853658537,7.40731707317073,4.01547189819724,52.880081300813,15.609756097561,105.458154844875,-81.0679109424363,1,"metropolitana",1,0,0,0,21,0,24.390243902439,24.390243902439,1,0,0,0,0
"11564","11539-3",11564,18.3534834484506,4.86829268292683,8.53658536585366,0,2.92682926829268,4.87804875071456,7.89512195121951,1.78853658536585,10.9756097560976,13.0382239132825,73.2607317222037,-45.2119512343988,1,"metropolitana",1,0,0,0,19,0,28.0487804878049,28.0487804878049,1,0,0,0,0
"11565","11540-1",11565,134.126803639171,22.0827729615217,177.364290198465,8.57459979552308,47.5945074106626,81.226026849465,20.7052865025339,12.14966766346,15.2845528455285,36.2126564030396,555.321164269371,-500.649554513274,4,"regiones",1,0,0,0,50,0,13.6679024390244,54.6716097560976,4,0,0,0,0
"11566","11541-1",11566,72.2001544906577,2.24775723653361,10.6929883394841,0.190017467930276,32.9303981956183,2.26346893583719,6.36842555446122,0.245333597072119,9.53252032520325,27.9167843623774,164.587848505175,113.46093198263,5,"metropolitana",4,1,0,1,32.4,0,55.609756097561,278.048780487805,5,1,0,1,0
"11567","11542-1",11567,22.1282926829268,0,34.8780487804878,86.9105691056911,30.2439024390244,0,7.29268292682927,0,0,0,181.453495934959,40.2538211382114,1,"regiones",3,0,0,0,83,0,221.707317073171,221.707317073171,1,0,0,0,0
"11568","11543-1",11568,40.4536585365854,14.1688909341924,32.7632520325203,4.62675535846268,28.0357109986194,30.4626727467961,10.9756097560976,18.4074244119053,22.9878048780488,16.3922148312392,219.273994484467,-95.9874091186135,4,"regiones",2,1,0,1,21.75,0,30.8216463414634,123.286585365854,4,1,0,1,0
"11569","11544-1",11569,12.2913109458365,3.53340931043936,46.479674796748,0,1.4245726008662,16.5365474542149,2.92682926829268,1.62601622046494,0,0,84.8183605968625,46.5962735494789,2,"metropolitana",2,0,1,1,16,0,65.7073170731707,131.414634146341,2,0,1,1,0
"11570","11545-1",11570,44.5064015951414,8.95407298543226,33.3921537007788,0.824118118222927,23.91938063057,42.5018796357923,2.48957840241967,49.8662806472843,0.609756097560976,8.93465686488914,215.998278678092,223.589526199957,7,"metropolitana",5,1,2,2,21.4285714285714,0,62.7982578397213,439.587804878049,7,1,3,2,0
"11571","11546-1",11571,62.1990243902439,12.1879140724534,17.4842435415167,4.97083775185578,8.45880169671262,1.17073170731707,5.23170731707317,1.23050172869621,4.00406504065041,2.51219512195122,119.45002236847,33.1353434851881,4,"metropolitana",2,0,1,1,32,0,38.1463414634146,152.585365853659,4,0,1,1,0
"11572","11547-1",11572,120.941627328217,12.0967582421184,31.6681522995937,17.1479992967174,27.7849965927618,41.6379210884787,9.90568596983224,9.41091887547899,0.40650406504065,8.84512592597001,279.845689684209,-31.5530067573797,7,"metropolitana",3,2,0,2,27.1428571428571,0,35.4703832752613,248.292682926829,7,2,0,2,0
"11573","11548-1",11573,32.6775609756098,1.11358885017422,2.60147503896042,11.2083199207627,25.2808362369338,12.3283397300978,5.60731707317073,4.18118466898955,0,0,94.9986224946989,34.7743856353824,1,"metropolitana",2,0,0,1,63,0,129.773008130081,129.773008130081,1,0,0,1,0
"11574","11549-1",11574,105.91953864733,58.0349752291999,58.597789736323,14.0109376998199,35.312292771656,51.3713005007828,11.7411633985662,13.073701849938,34.1463414634146,13.1085020515399,395.31654334857,-261.145811641253,4,"regiones",2,0,1,1,23.75,0,33.5426829268293,134.170731707317,4,0,1,1,0
"11575","11550-1",11575,48.1912195121951,22.3301974051339,35.8658366222708,107.34064202762,46.8876471666972,41.9062417092626,22.9219512195122,24.5039427837887,17.8861788617886,17.0034088762724,384.837266184542,-5.33513935527344,4,"metropolitana",4,1,1,2,23.75,2,94.8755317073171,379.502126829268,4,1,1,2,3
"11576","11551-1",11576,74.4316615853659,0,60.7289024390244,2.73612804878049,37.4088613467656,30.4878048780488,21.019512195122,5.21612804878049,0,8.53917682926829,240.568175371156,325.268572596324,3,"regiones",5,0,0,1,62,1,188.612249322493,565.83674796748,3,0,0,1,1
"11577","11552-1",11577,11.8975609756098,3.2520325203252,2.68292682926829,0,0,0.975609756097561,0,0,0,0,18.8081300813008,32.4113821138211,1,"regiones",1,0,0,0,68,0,51.219512195122,51.219512195122,1,0,0,0,0
"11578","11553-1",11578,26.1033231707317,2.71820833152634,37.6895605550297,0.472560975609756,13.1830248585265,11.4835334901572,18.3124390243902,20.9344813977962,0,34.780487804878,165.677619608646,20.7614047815982,6,"metropolitana",3,1,1,1,27.3333333333333,1,31.0731707317073,186.439024390244,6,1,1,1,1
"11579","11554-1",11579,22.9170732153916,4.8220572640509,29.6394843997837,1.48462354188759,12.9755246822806,34.9505128661851,25.5885471898197,0,1.01626016260163,0.975609756097561,134.369693078098,149.084858141414,5,"metropolitana",4,1,1,1,30.6,1,56.6909102439025,283.454551219512,5,1,1,1,1
"11580","11555-1",11580,48.9800002456293,8.78274608139962,87.849674796748,0,21.7996585008575,34.5385359005812,11.2123080397471,8.96567300991207,6.60569105691057,2.76731707317073,231.501604704956,-75.6479461683706,4,"regiones",2,0,1,1,29,0,38.9634146341463,155.853658536585,4,0,1,1,0
"11581","11556-1",11581,13.5124085365854,0.603542391326231,45.610243902439,2.43274390243902,0.118140243902439,2.29529616724739,15.3634146341463,0.670106707317073,0,1.63949726231956,82.2453937477224,114.62769054496,3,"metropolitana",3,0,1,1,37.3333333333333,0,65.6243614308943,196.873084292683,3,0,1,1,0
"11582","11557-1",11582,14.7317074212795,5.68221982597926,34.1984054055513,27.770413573701,8.78048828125,14.5528458460366,12.4390243902439,7.15800636267232,0.203252032520325,0,125.516363139234,-4.25587533435615,4,"metropolitana",2,1,2,1,13,0,30.3151219512195,121.260487804878,4,1,3,1,0
"11583","11558-1",11583,84.3152742413777,3.6490387871392,9.62004027049616,37.8048780487805,3.33155487804878,1.22865853658537,1.21951219512195,2.83394817073171,0.508130081300813,2.45731713271723,146.968352342299,-20.1390840496164,5,"metropolitana",2,0,1,0,49.2,0,25.3658536585366,126.829268292683,5,0,1,0,0
"11584","11559-1",11584,2.94634146341463,3.80100287398092,11.3452845528455,7.35384238264493,1.70959653521769,16.7235770769817,0,4.63414634146342,0.813008130081301,0,49.3267993566301,75.1610055214187,8,"regiones",2,2,1,0,15.75,0,15.5609756097561,124.487804878049,7,2,1,0,0
"11585","11560-1",11585,21.3503049375953,6.27418315692591,78.619546825869,8.40213414634146,6.23227680625863,14.7628048780488,0,8.82636907501151,0,36.2761432926829,180.743763118733,74.7437978568763,1,"metropolitana",3,0,0,1,38,1,255.48756097561,255.48756097561,1,0,0,1,1
"11586","11561-1",11586,60.8312195419684,3.49593495438739,131.629793006338,14.8634146341463,0,85.8637898686679,8.53658536585366,6.72422768197409,58.0841869918699,20.9756097560976,391.004761801304,-121.612322776913,4,"regiones",4,0,1,2,40.25,0,67.3481097560976,269.39243902439,4,0,1,2,0
"11587","11562-1",11587,94.5092667444741,4.78687029860953,21.7899229988756,1.25317070193407,75.0278052948742,17.6595765754612,6.82682926829268,6.14998860268977,0,32.7317077934451,260.735138278656,-61.7107480347539,4,"metropolitana",3,0,0,3,46,1,49.7560975609756,199.024390243902,4,0,0,3,1
"11588","11563-1",11588,65.5106013058445,10.9984704805203,84.8323230489469,82.8962413339009,52.5297428615648,41.3721444814845,30.0165135485085,69.6460296114454,77.5609756097561,5.87124383997096,521.234286121943,-365.379814577227,3,"regiones",2,0,1,0,26.3333333333333,1,51.9514905149052,155.854471544715,3,0,1,0,1
"11589","11564-1",11589,8.66967285389427,9.84139438564197,85.6304185864649,13.473938735771,0,0,10.4390243902439,10.10473651312,0,19.1138951847,157.273080649836,-46.9072269912995,1,"regiones",1,0,0,1,24,0,110.365853658537,110.365853658537,1,0,0,1,0
"11590","11565-1",11590,59.3121951219512,6.28379302484614,83.8898920328154,4.53170731707317,2.97024390243902,1.17073170731707,26.3414634146341,1.8463642580351,0,6.14634146341463,192.492732242526,69.4452628794254,2,"regiones",4,0,0,1,67,0,130.968997560976,261.937995121951,2,0,0,1,0
"11591","11566-1",11591,35.4137195121951,2.63920846755637,20.4038464405958,6.33231707317073,9.64693108605615,6.52223308789692,11.3679245283019,1.18140243902439,0,8.26981707317073,101.777399707968,8.14503931642212,2,"metropolitana",1,0,0,1,72.5,0,54.9612195121951,109.92243902439,2,0,0,1,0
"11592","11567-1",11592,49.1401266943519,13.5218071385698,52.6366935429813,45.3736063484071,5.10502934295889,27.4363463772774,12.5060481650496,8.09727107632894,11.219512195122,20.280009901811,245.316450782858,573.730397268436,1,"metropolitana",5,0,0,1,35,1,819.046848051294,819.046848051294,1,0,0,1,1
"11593","11568-1",11593,13.2553353658537,0,30.9756097560976,0,4.3205574912892,0,2.07317073170732,0,0,0,50.6246733449477,55.2292290940767,1,"metropolitana",1,0,0,0,81,0,105.853902439024,105.853902439024,1,0,0,0,0
"11594","11568-2",11594,45.2618902439024,0,17.0731707317073,0.96875,0.897865853658537,2.94773519163763,4.14634146341463,0,0,0,71.2957534843206,81.5944904181185,2,"metropolitana",2,0,0,1,57.5,0,76.4451219512195,152.890243902439,2,0,0,1,0
"11595","11569-1",11595,66.3904066578935,0,18.8258537776296,2.89837400855088,2.06666664681784,13.4688348074399,13.1682926829268,6.252032515363,2.23577235772358,12.3445529249238,137.650786379269,-50.8215180865859,3,"metropolitana",1,0,0,0,51.6666666666667,0,28.9430894308943,86.8292682926829,3,0,0,0,0
"11596","11570-1",11596,26.76638837997,0.0122932577156378,3.66043888841038,2.26893337820836,8.48590599559951,1.70420497827419,1.48080956306704,0.158279740046528,0,0.310062891878979,44.8473170731706,-15.091219512195,1,"metropolitana",1,0,0,0,78,0,29.7560975609756,29.7560975609756,1,0,0,0,0
"11597","11571-1",11597,122.383414634146,8.61653415069095,24.24460977515,15.1289766702015,42.0197454931071,28.0408271474019,20.8108695652174,1.76939554612937,34.6239837398374,8.72585365853659,306.364210380419,-161.592990868223,4,"regiones",2,0,0,1,31,0,36.1928048780488,144.771219512195,4,0,0,1,0
"11598","11572-1",11598,33.6463414187548,2.82331814526936,116.293683665206,71.7051869759909,37.4096747868236,12.1593496034204,33.3509756097561,21.7741645396844,0,0,329.162694744905,530.058092572168,1,"metropolitana",5,0,0,1,62,1,859.220787317073,859.220787317073,1,0,0,1,1
"11599","11573-1",11599,40.8428784440203,3.63195123439882,33.0098515902024,23.8278729214874,15.7722493621909,16.5396542190204,1.26016256192835,10.8595121554243,0.182926829268293,1.85495935951791,147.782018677459,-50.221043067703,3,"regiones",1,0,1,1,23.3333333333333,0,32.520325203252,97.5609756097561,3,0,1,1,0
"11600","11574-1",11600,46.9239024390244,9.69873105976287,50.1895846094147,4.33170731707317,24.3232083338568,8.82926829268293,11.9512195121951,4.91869914729421,1.93089430894309,0.24390243902439,163.341117459272,-12.4460226421985,5,"regiones",2,1,2,1,19.8,1,30.1790189634146,150.895094817073,5,1,3,1,1
"11601","11575-1",11601,21.0699190465415,19.313361611877,68.2769250787667,49.5487312321448,8.62937433722163,42.462869924494,39.9120351859256,8.21845174973489,0,16.1300816977896,273.561749864496,367.369835501358,2,"regiones",5,0,0,2,25,1,320.465792682927,640.931585365854,2,0,0,2,1
"11602","11576-1",11602,71.717049502478,3.93678948456179,31.1340801266988,19.7970585553265,17.6132107843144,13.3163415109537,14.8477055318427,0.278729632973561,0,1.42025661958386,174.061221748733,-105.110002236538,4,"metropolitana",1,0,1,0,49.75,0,17.2378048780488,68.9512195121951,4,0,1,0,0
"11603","11577-1",11603,66.6920579268293,69.490769485684,45.0224972481677,35.33934252386,22.4770681092797,58.3616052492047,16.7450954400848,65.2548382820785,0,28.7458841463415,408.12915841153,-23.4624657286033,2,"regiones",4,0,0,1,42.5,1,192.333346341463,384.666692682927,2,0,0,1,1
"11604","11578-1",11604,33.1609756097561,0.95528457269436,14.9510935978441,3.42232237539767,6.44368744461715,30.7520771911016,27.9618472725578,9.87767354596623,1.50406504065041,3.70410077727151,132.733127427857,-47.1233713302959,3,"regiones",1,1,0,0,16.6666666666667,0,28.5365853658537,85.609756097561,3,1,0,0,0
"11605","11579-1",11605,19.4780487804878,24.4599303135889,26.5161748770008,2.5609756097561,0,6.34146341463415,5.11951219512195,8.04390243902439,0,0,92.520007629614,113.696137150874,2,"regiones",3,0,0,1,70,0,103.108072390244,206.216144780488,2,0,0,1,0
"11606","11580-1",11606,81.0259350809237,2.89358887002305,31.7427177749971,9.12357731516768,5.75714284721844,13.0962321390745,4.63414634146342,6.9150522275918,0.121951219512195,15.1723574382503,170.482701254222,-43.5280671078806,5,"metropolitana",2,1,2,1,15.8,0,25.3909268292683,126.954634146341,5,1,3,1,0
"11607","11581-1",11607,44.1750000297733,8.58832929671771,52.2474740034662,13.7658966563937,21.9259552381141,12.4766258574695,12.0532012195122,0,1.82926829268293,1.7484756097561,168.810226203886,159.809569893675,8,"metropolitana",4,1,1,2,21.875,1,41.0774745121951,328.619796097561,7,1,1,2,1
