id_persona,id_hogar,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w
17095,5304,0,0,5,6,6,1,1,2,0,2,3,1,2,1,0,5,30.8,1,0,0,0,0,0,1,65,45-65,secundaria,0,0,0,4,sur,9,0.08076165462902167,Inactiva(o),0,7,3,85,4,85,85,4,4,4,1,85,4,4,85,85,85,1,4,0,0,30.75,0,0,0,0,30.75,380.75,76.15,0,0,18.2,28.69,0,0,47.17,6.41,9.41,58.12,0,168,168,NA
17104,5307,0,0,3,6,2,0,1,1,1,2,2,3,1,0,0,4,29.25,1,1,1,0,0,0,1,47,45-65,primaria,0,0,0,1,norte,5,0,Desocupada(o),0,7,2,5,1,85,85,1,5,5,5,85,5,4,85,3,5,2,8,0,0,0,0,0,0,0,0,69.9495,16.25,0,0,22.13,4.13,32.72,0,45.46,3.67,5.05,51.599999999999994,3.24,168,168,NA
17105,5307,0,0,3,6,3,0,1,1,1,2,2,3,1,0,0,4,29.25,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,1,norte,5,0,Inactiva(o),0,7,1,85,85,5,85,5,1,3,5,85,2,2,85,85,85,2,8,0,0,0,0,0,0,0,0,69.9495,16.25,0,0,6.81,7.87,0,41.3,49.4,2.74,6.12,52.05000000000001,1.71,168,168,NA
17112,5310,0,0,4,7,1,0,0,0,0,0,1,1,0,1,0,1,66,1,0,0,0,0,0,1,66,66+,técnica,0,0,0,1,norte,5,1,Inactiva(o),0,7,5,85,4,85,3,4,4,4,4,85,4,4,85,85,85,3,0,0,0,22.25,0,22.25,22.25,0,22.25,22.25,22.25,0,0,33.35,0.05,0,0,63.48,4.42,11.5,55.20000000000001,0,168,168,NA
17113,5311,0,0,4,7,1,1,0,1,0,1,2,1,0,0,0,3,19.333333333333332,1,1,1,0,0,0,0,27,25-44,secundaria,0,0,0,2,centro,7,0,Desocupada(o),0,7,4,5,5,2,85,3,4,4,2,85,4,4,85,5,5,3,0,0,0,0,2.47475,97.47475,32.49158333333333,0,0,97.47475,31.666666666666668,0,0,6.97,11.97,0,0,79.43,3.39,11.47,54.77,0,168,168,NA
17117,5312,1,1,4,6,2,1,0,1,1,2,2,3,1,1,0,4,24.25,1,1,1,0,0,0,0,43,25-44,secundaria,1,1,45,5,norte,5,0.5,Ocupada(o),2,1,2,2,2,5,4,2,2,3,4,4,2,3,3,4,3,3,0,250,250,0,0,0,0,0,250,500,125,45,0,11.6,4.1,0,0,37.51,3.23,13.49,43.97,9.1,168,168,5.555555555555555
17121,5313,1,0,1,6,3,0,0,1,1,1,3,2,2,0,0,4,34.75,1,0,0,0,0,0,0,41,25-44,primaria,0,1,54,3,metropolitana,13,0.375,Ocupada(o),2,3,4,85,5,5,4,4,4,4,4,4,4,4,4,85,85,2,1,75,75,0,0,0,0,0,75,200,50,54,0,3.96,12.35,0,0,24.37,2.04,5.35,50.16000000000001,15.77,168.00000000000003,168,1.3888888888888888
17133,5317,1,0,1,7,1,0,0,0,0,0,2,2,1,0,0,2,37.5,1,0,0,0,0,0,1,52,45-65,ninguna,0,1,60,2,metropolitana,13,1,Ocupada(o),3,3,4,85,4,85,4,3,3,3,4,4,3,3,3,85,85,3,0,70,70,0,0,70,35,0,70,70,35,60,0,21.12,1.65,0,0,31.69,1.66,11.49,39.95000000000001,0.44,168,168,1.1666666666666667
17134,5317,0,0,1,7,3,0,0,0,0,0,2,2,1,0,0,2,37.5,0,0,0,0,0,0,1,23,12-24,secundaria,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,4,85,85,5,85,4,4,4,4,85,4,4,4,85,85,2,5,0,0,0,0,0,0,0,0,70,35,0,13.58,30.87,0.31,0,0,35.96,2.08,14.9,70.3,0,168,168,NA
17136,5318,0,0,3,6,3,0,0,1,1,1,1,2,1,0,0,2,30,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,2,sur,11,0,Menor de 15 años,0,7,4,5,85,5,85,3,4,2,5,85,1,5,85,85,85,2,6,0,0,0,0,0,0,0,0,75,37.5,0,0,9.84,0.26,1.37,34.03,52.1,5.13,5.82,55.99999999999999,3.45,168.00000000000003,168,NA
17145,5320,0,0,3,7,12,0,1,3,2,3,3,4,0,0,0,6,28.666666666666668,1,0,0,0,0,0,0,52,45-65,primaria,0,0,0,1,centro,8,0,Desocupada(o),0,7,4,85,4,2,85,2,4,4,2,85,2,2,85,85,85,3,0,0,0,0,0,0,0,0,0,154.875,24.583333333333332,0,5.33,24.66,21.29,0,0,60.42,2.88,7.39,46.03,0,167.99999999999997,168,NA
17147,5320,0,0,3,7,3,0,1,3,2,3,3,4,0,0,0,6,28.666666666666668,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,1,centro,8,0,Menor de 15 años,0,7,5,85,85,5,85,4,5,5,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,154.875,24.583333333333332,0,0,2.07,23.33,0,43.22,33.72,0.89,1.75,62.69,0.33,168,168,NA
17149,5321,1,0,5,7,1,0,0,0,0,0,2,1,2,0,0,2,65.5,1,0,0,0,0,0,1,81,66+,secundaria,0,1,28,2,centro,6,0.4117647058823529,Ocupada(o),1,3,2,96,4,85,4,4,5,4,2,4,4,5,4,85,85,3,0,15,15,20,0,85,42.5,0,35,85,42.5,28,0,27.59,0.71,0.59,0,35.48,6.03,14.18,54.47999999999999,0.94,168,168,0.5357142857142857
17151,5322,1,0,4,6,1,0,0,0,0,0,2,2,1,0,0,2,68.5,0,0,0,0,0,0,0,65,45-65,primaria,0,1,30,4,metropolitana,13,0.7667103538663171,Ocupada(o),1,5,4,85,85,85,4,4,4,4,3,4,4,4,4,85,85,3,0,75,75,71.25,0,190.75,95.375,0,146.25,190.75,95.375,30,0,17.86,0.03,0,0,46.59,6.57,7.23,57.07,2.65,168.00000000000003,168,2.5
17154,5323,1,0,5,7,2,0,0,1,1,1,6,1,1,1,0,7,30.428571428571427,0,1,1,0,0,0,0,52,45-65,primaria,0,1,48,1,norte,1,0.5025125628140703,Ocupada(o),2,5,4,4,85,2,4,4,4,4,3,3,4,4,4,4,85,2,1,75,75,0,0,0,0,0,75,149.25,21.321428571428573,48,0,8.64,9.79,0,0,23.16,1.83,11.56,58.97,6.05,168,168,1.5625
17163,5324,0,0,1,6,3,0,0,1,2,2,2,3,2,0,0,4,24.75,0,0,0,0,0,0,1,14,12-24,primaria,1,0,0,4,norte,1,0,Menor de 15 años,0,7,4,85,85,3,3,3,5,2,4,3,4,4,5,85,85,2,5,0,0,0,0,0,0,0,0,375,80,0,0,23.18,0.33,0,41.03,38.29,3.96,8.17,52.28,0.76,168,168,NA
17166,5325,0,0,3,7,8,2,0,4,2,4,5,6,3,0,0,9,22.555555555555557,1,1,1,0,0,0,1,22,12-24,primaria,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,4,4,3,3,85,3,5,2,3,85,4,4,85,5,5,1,3,0,0,0,0,0,0,0,0,257.5,28.61111111111111,0,1.62,8.54,42,0,0,45.37,3.45,10.16,56.86,0,168,168,NA
17172,5325,0,0,3,7,3,2,0,4,2,4,5,6,3,0,0,9,22.555555555555557,1,0,0,0,0,0,1,45,45-65,primaria,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,1,85,2,2,85,3,3,4,3,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,257.5,28.61111111111111,0,0,28.9,32.91,0,0,51.07,7.15,5.02,42.95,0,168,168,NA
17182,5327,1,0,4,7,1,0,0,0,0,0,3,3,3,0,0,3,35,1,0,0,0,0,0,1,67,66+,primaria,0,1,10,1,metropolitana,13,0.7154471544715447,Ocupada(o),1,5,4,85,4,85,4,4,4,4,3,4,4,4,4,85,85,2,5,20,20,24,0,61.5,20.5,0,44,61.5,20.5,10,0,27.09,11.2,0,0,57.67,1.99,7.6,51.00999999999999,1.44,167.99999999999997,168,2
17188,5329,0,0,3,6,1,0,0,0,0,0,4,4,2,1,0,4,42.5,1,0,0,0,0,0,1,71,66+,ninguna,0,0,0,4,centro,7,0.07569721115537849,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,4,85,85,3,0,0,0,23.75,0,313.75,78.4375,0,23.75,313.75,78.4375,0,0,52.24,4.6,0.37,0,28.9,2.55,10.62,68.72000000000001,0,167.99999999999997,168,NA
17189,5329,1,1,3,6,3,0,0,0,0,0,4,4,2,1,0,4,42.5,1,1,1,0,0,0,0,41,25-44,secundaria,0,1,54,4,centro,7,0.47808764940239046,Ocupada(o),2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,0,150,150,0,0,0,0,0,150,313.75,78.4375,54,0,4.46,6.51,1.46,0,29.83,1.94,14.42,51.1,4.28,168,168,2.7777777777777777
17192,5330,1,0,5,7,1,0,0,0,0,0,2,2,2,0,0,2,49,0,1,1,0,0,0,0,51,45-65,primaria,0,1,12,4,sur,9,0.9230769230769231,Ocupada(o),2,5,4,4,85,4,4,4,4,4,2,2,5,2,2,4,85,3,0,150,150,0,0,162.5,81.25,0,150,162.5,81.25,12,0,12.63,0.46,0,0,71.13,6,8.99,55.94,0.85,168,168,12.5
17196,5331,0,0,4,7,3,0,0,0,1,1,2,3,1,0,0,3,42.333333333333336,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,3,metropolitana,13,0,Inactiva(o),0,7,2,85,85,2,2,2,2,2,3,85,2,2,85,85,85,1,6,0,0,0,0,0,0,0,0,147.5,49.166666666666664,0,0,10.04,1.91,0,51,30.72,2.85,9.66,51.85,9.97,168.00000000000003,168,NA
17198,5332,0,0,4,7,3,1,0,2,1,2,1,2,1,0,0,3,19.333333333333332,1,0,0,0,0,0,1,14,12-24,ninguna,0,0,0,1,sur,9,0,Menor de 15 años,0,7,4,4,4,4,85,3,4,3,4,85,4,4,85,85,85,2,2,0,0,0,0,0,0,0,0,67.25,20.833333333333332,0,0,17.2,27.83,11.57,0,41.23,2.81,10.32,57.03999999999999,0,168.00000000000003,168,NA
17203,5334,1,1,1,7,2,0,0,0,0,0,3,1,1,1,0,3,38.333333333333336,1,1,1,0,0,0,1,44,25-44,técnica,0,1,40,2,sur,9,1,Ocupada(o),3,2,2,4,2,2,4,2,2,2,4,4,2,2,2,4,4,2,2,100,100,0,0,0,0,0,100,100,33.333333333333336,40,0,25.35,1.71,14.22,0,32.33,2.77,7.86,43.2,0.56,167.99999999999997,168,2.5
17210,5336,1,0,5,6,1,0,2,2,0,2,3,2,2,0,0,5,19.2,1,0,0,0,0,0,1,39,25-44,secundaria,0,1,78,1,metropolitana,13,0.7551020408163265,Ocupada(o),2,6,3,85,1,4,1,4,3,1,2,2,2,2,2,85,85,1,4,80,92.5,0,6,128.5,25.7,4.530612244897958,97.03,128.5,25.406122448979595,78,0,16.51,4.25,1.12,0,15.84,4.93,6.3,32.81000000000001,8.24,168,168,1.185897435897436
17212,5336,1,0,5,6,3,0,2,2,0,2,3,2,2,0,0,5,19.2,0,0,0,0,0,0,1,19,12-24,secundaria,1,1,24,1,metropolitana,13,0.24489795918367346,Ocupada(o),2,3,3,3,85,2,4,1,3,2,2,2,2,3,2,85,85,2,5,30,30,0,0,0,0,1.4693877551020407,31.47,128.5,24.793877551020408,24,0,6.32,2.76,0,0,45.79,8.02,2.01,71.98,7.12,168,168,1.25
17216,5338,1,0,4,6,1,0,0,0,0,0,1,1,1,1,0,1,36,0,0,0,0,0,0,0,36,25-44,universitaria,0,1,40,5,metropolitana,13,1,Ocupada(o),3,1,4,85,85,4,4,4,4,4,3,4,4,2,85,85,85,2,1,225,225,0,0,225,225,0,225,225,225,40,0,9,0,0,0,68.93,1.37,5.72,38.27999999999998,4.7,168,168,5.625
17217,5339,1,0,2,6,1,0,0,0,0,0,2,2,2,2,0,2,33,0,0,0,0,0,0,1,33,25-44,universitaria,0,1,48,5,centro,6,0.6878306878306878,Ocupada(o),3,1,3,85,85,3,4,3,3,3,4,4,3,3,3,85,85,2,1,325,325,0,0,472.5,236.25,0,325,472.5,236.25,48,0,9.47,0.09,2.06,0,56.4,2.54,4.37,43.12999999999999,1.94,168,168,6.770833333333333
17220,5340,0,0,3,7,2,1,1,2,0,2,2,2,1,0,0,4,21.5,1,1,1,0,0,0,1,34,25-44,secundaria,0,0,0,1,norte,5,0,Inactiva(o),0,7,1,4,4,2,85,1,2,1,1,85,2,2,85,4,4,1,9,0,0,0,0,0,0,0,0,56.25,14.0625,0,0,29.51,83.71,2.48,0,14.82,1.2,4.06,32.21999999999999,0,167.99999999999997,168,NA
17224,5341,0,0,2,6,2,0,0,0,0,0,2,2,0,0,0,2,69,1,1,1,0,0,0,1,66,66+,primaria,0,0,0,2,metropolitana,13,0.3493150684931507,Inactiva(o),0,7,4,5,5,85,85,4,4,4,4,85,2,2,4,5,5,2,2,0,0,25.5,0,0,0,0,25.5,73,36.5,0,0,42.47,12.61,0,0,47.28,3.5,10.44,51.7,0,168,168,NA
17226,5342,1,0,5,6,2,0,0,0,0,0,2,2,1,1,0,2,25,0,1,1,0,0,0,1,24,12-24,técnica,0,1,50,5,norte,5,0.6153846153846154,Ocupada(o),3,2,2,2,85,5,5,3,3,2,4,5,2,2,2,3,85,2,9,140,140,0,0,0,0,0,140,227.5,113.75,50,0,7.15,1.76,2.85,0,30.68,2.09,6.2,60.22,7.05,168,168,2.8
17228,5343,0,0,1,6,2,0,1,2,1,2,2,2,1,1,0,4,28.25,1,1,1,0,0,0,1,46,45-65,técnica,0,0,6,3,metropolitana,13,0.0410958904109589,Ocupada(o),1,3,3,2,3,3,85,3,3,2,4,85,3,3,3,2,3,2,3,0,7.5,0,0,0,0,0,7.5,182.5,45.625,6,0,48.92,15.41,0.46,0,39.85,3.08,9.07,45.21,0,168,168,1.25
17229,5343,0,0,1,6,3,0,1,2,1,2,2,2,1,1,0,4,28.25,0,0,0,0,0,0,0,14,12-24,primaria,1,0,0,3,metropolitana,13,0,Menor de 15 años,0,7,4,85,85,3,85,4,4,4,4,85,3,4,85,85,85,2,6,0,0,0,0,0,0,0,0,182.5,45.625,0,0,18.59,5.56,0,4.6,70.47,3.83,14.13,50.82,0,168,168,NA
17231,5344,0,0,4,6,1,0,0,0,0,0,2,2,1,2,0,2,50,1,1,1,0,0,0,0,49,45-65,universitaria,0,0,25,4,sur,10,0.034482758620689655,Ocupada(o),1,1,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,4,6.25,6.25,0,0,181.25,90.625,0,6.25,181.25,90.625,25,0,19.72,6.76,0,0,46.88,4.53,6.12,56.54999999999999,2.44,167.99999999999997,168,0.25
17234,5345,0,0,5,7,3,0,1,1,0,1,2,2,1,0,0,3,21,0,0,0,0,0,0,0,18,12-24,secundaria,0,0,0,3,norte,2,0,Inactiva(o),0,7,3,85,85,5,85,5,3,5,4,85,5,4,85,85,85,3,0,0,0,0,0,0,0,0,0,137.5,37.5,0,0,12.54,0.36,8.59,2.11,77.02,2.97,4.75,59.66000000000001,0,168.00000000000003,168,NA
17239,5348,1,1,5,6,1,0,1,1,1,2,2,3,2,0,0,4,27.25,1,1,1,0,0,0,0,39,25-44,secundaria,0,1,50,2,centro,8,0.8333333333333334,Ocupada(o),2,6,4,2,2,1,2,4,3,2,4,4,2,2,2,2,2,2,1,125,125,0,2.25,152.25,38.0625,1.875,126.88,152.25,37.96875,50,0,5.75,5.34,6.83,0,47.49,1.46,3.84,45.61000000000001,1.68,168,168,2.5
17240,5348,1,1,5,6,2,0,1,1,1,2,2,3,2,0,0,4,27.25,1,1,1,0,0,0,1,45,45-65,secundaria,0,1,20,2,centro,8,0.16666666666666666,Ocupada(o),1,3,4,4,5,85,4,4,4,4,4,4,4,4,4,3,4,3,0,25,25,0,0,0,0,0.375,25.38,152.25,37.59375,20,0,27.18,21.86,0,0,18.17,12.36,11.95,53.87999999999999,2.6,168,168,1.25
17258,5355,1,1,3,7,1,0,0,0,0,0,2,2,1,0,0,2,71,1,1,1,0,0,0,0,73,66+,primaria,0,1,48,3,sur,10,0.7604166666666666,Ocupada(o),2,6,2,2,2,85,3,4,2,1,1,3,2,2,2,4,3,3,0,50,50,23,0,96,48,0,73,96,48,48,0,3.88,0.34,0,0,58.4,3.26,6.97,44.38999999999999,2.76,168,168,1.0416666666666667
17259,5355,0,0,3,7,2,0,0,0,0,0,2,2,1,0,0,2,71,1,1,1,0,0,0,1,69,66+,primaria,0,0,0,3,sur,10,0.23958333333333334,Inactiva(o),0,7,4,2,4,85,85,4,4,4,3,85,4,4,85,4,3,3,0,0,0,23,0,0,0,0,23,96,48,0,0,27.18,0.18,0,0,66.38,1.07,9.32,63.87,0,168,168,NA
17260,5356,1,0,2,6,1,1,0,1,0,1,1,1,1,0,0,2,15,1,0,0,0,0,0,0,27,25-44,primaria,0,1,60,2,sur,9,1,Ocupada(o),2,3,4,85,2,2,5,4,4,2,2,2,2,2,2,85,85,1,1,63.5,63.5,0,0,63.5,31.75,0,63.5,63.5,31.75,60,0,2.27,26.19,2.26,0,19.61,2.55,9.17,39.139999999999986,6.81,168,168,1.0583333333333333
17262,5357,1,1,5,7,1,0,1,2,1,2,3,4,2,0,0,5,39.4,1,1,1,0,0,0,1,47,45-65,secundaria,0,1,45,3,metropolitana,13,0.2916666666666667,Ocupada(o),3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,87.5,87.5,0,0,300,60,0,87.5,300,60,45,0,24.59,20.2,0,0.83,18.11,2.87,6.64,45.21999999999999,4.54,168,168,1.9444444444444444
17263,5357,1,1,5,7,2,0,1,2,1,2,3,4,2,0,0,5,39.4,1,1,1,0,0,0,0,53,45-65,secundaria,0,1,45,3,metropolitana,13,0.5833333333333334,Ocupada(o),3,1,3,3,2,2,4,2,2,2,3,3,2,4,4,4,4,2,1,175,175,0,0,0,0,0,175,300,60,45,0,12.25,12.08,0,0,46.33,2.25,8.12,38.099999999999994,3.87,168,168,3.888888888888889
17274,5360,1,1,3,7,1,0,1,1,0,1,2,2,2,1,0,3,39,1,1,1,0,0,0,0,59,45-65,ninguna,0,1,45,4,metropolitana,13,0.5,Ocupada(o),2,5,4,4,4,2,4,1,4,3,3,3,4,3,4,4,4,2,1,137.5,137.5,0,0.375,275.375,91.79166666666667,0.1875,137.69,275.375,91.72916666666667,45,0,38.85,1.92,0,0,29.91,1.93,9.73,37.29,3.37,168,168,3.0555555555555554
17279,5362,1,0,3,7,1,2,0,2,0,2,2,2,1,0,0,4,30.25,1,0,0,0,0,0,1,36,25-44,secundaria,0,1,45,2,centro,8,0.6,Ocupada(o),2,3,2,2,2,2,2,1,3,2,1,4,2,3,2,85,85,1,4,56.25,56.25,0,22.25,116,29,13.35,69.6,116,26.775,45,0,9.41,15.71,0,0,40.29,3.6,4.86,46.52000000000001,2.61,168,168,1.25
17284,5363,1,1,2,6,2,1,1,2,1,3,4,2,1,0,0,7,25,1,1,1,0,0,0,1,49,45-65,primaria,0,1,2,2,centro,6,0.00263042525208242,Ocupada(o),1,3,1,1,4,4,2,2,2,1,1,2,2,2,2,2,2,1,4,0.75,0.75,0,0,0,0,0.0263042525208242,0.78,295.125,40.73590060750298,2,0,30.79,34,31.89,0,36.99,5.35,8.11,18.72000000000001,0.15,167.99999999999997,168,0.375
17287,5363,0,0,2,6,3,1,1,2,1,3,4,2,1,0,0,7,25,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,2,centro,6,0,Inactiva(o),0,7,3,85,85,4,4,1,4,4,3,4,4,4,4,85,85,2,2,0,0,0,0,0,0,0,0,295.125,40.732142857142854,0,0,6.46,19.44,0,38.48,46.06,5.46,7.16,43.650000000000006,1.29,168,168,NA
17291,5364,0,0,5,7,3,0,1,1,0,1,2,2,1,0,0,3,31.333333333333332,1,0,0,0,0,0,0,28,25-44,secundaria,1,0,0,2,metropolitana,13,0,Desocupada(o),0,7,3,85,4,3,85,4,3,2,2,85,2,2,85,85,85,2,4,0,0,0,0,0,0,0,0,102.25,33.333333333333336,0,9.95,10.57,56.41,0,20.12,33.14,3.01,6.22,26.19,2.39,168,168,NA
17293,5365,1,1,2,6,1,1,0,1,0,1,2,2,2,2,0,3,24.333333333333332,1,1,1,0,0,0,1,36,25-44,universitaria,0,1,40,5,metropolitana,13,0.5,Ocupada(o),2,1,2,2,2,3,2,3,3,2,4,4,2,2,2,4,4,2,1,375,375,0,0,750,250,0,375,750,250,40,0,6.91,32.8,0,0,41.24,2.26,5.74,35.33999999999999,3.71,168,168,9.375
17297,5366,1,0,3,7,3,0,0,0,0,0,3,3,2,0,0,3,57.666666666666664,1,0,0,0,0,0,1,50,45-65,primaria,0,1,30,2,centro,8,0.2130044843049327,Ocupada(o),2,3,4,85,4,4,4,2,4,5,3,4,3,3,4,85,85,2,1,23.75,23.75,0,0,0,0,0.8986126681614349,24.65,115.71875,37.46620422272048,30,0,7.92,0.67,0,0,64.06,5.53,6.43,50.01,3.38,168,168,0.7916666666666666
17315,5372,1,0,2,6,1,0,0,0,0,0,1,1,1,1,0,1,42,1,0,0,0,0,0,1,42,25-44,técnica,0,1,45,5,sur,12,1,Ocupada(o),2,2,5,4,3,4,4,4,5,5,5,5,5,5,5,85,85,3,0,225,225,0,0,225,225,0,225,225,225,45,0,11,2.53,0,0,42.04,5.83,3.75,54.43,3.42,168,168,5
17316,5373,0,0,4,6,1,0,0,0,0,0,3,3,1,0,0,3,63.333333333333336,1,1,1,0,0,0,0,68,66+,secundaria,0,0,0,3,norte,5,0.272108843537415,Inactiva(o),0,7,4,5,4,85,85,3,3,4,1,85,3,3,85,4,4,3,0,0,0,50,0,183.75,61.25,0,50,183.75,61.25,0,0,5.29,1.34,0,0,51.8,3.44,16.06,90.07,0,168.00000000000003,168,NA
17319,5374,1,0,5,6,1,0,0,0,0,0,1,1,1,0,0,1,23,0,0,0,0,0,0,0,23,12-24,secundaria,0,1,40,3,centro,7,1,Ocupada(o),2,5,2,85,85,2,4,2,2,2,2,2,2,2,2,85,85,3,0,60,60,0,0,60,60,0,60,60,60,40,0,7.59,0,0,0,54,2.54,7.17,49.29,7.41,168,168,1.5
17321,5375,0,0,4,7,3,0,1,1,1,2,1,2,1,1,0,3,20.666666666666668,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,3,centro,8,0,Inactiva(o),0,7,5,85,85,4,85,4,5,5,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,182,60,0,0,0.93,0.5,0,49.15,48.35,2.89,7.66,53.62,4.9,167.99999999999997,168,NA
17323,5376,0,0,4,7,1,0,0,0,0,0,2,2,0,2,0,2,68,1,1,1,0,0,0,0,68,66+,universitaria,0,0,0,4,centro,8,0.75,Inactiva(o),0,7,4,5,4,85,85,3,5,5,2,85,5,4,85,4,85,2,9,0,0,150,0,200,100,0,150,200,100,0,0,2.47,0.4,0.07,0,67.83,24.84,9.84,57.24,5.31,168.00000000000003,168,NA
17324,5376,0,0,4,7,2,0,0,0,0,0,2,2,0,2,0,2,68,1,1,1,0,0,0,1,68,66+,universitaria,0,0,0,4,centro,8,0.25,Inactiva(o),0,7,5,5,4,85,85,4,5,5,3,85,4,4,85,5,85,2,5,0,0,50,0,0,0,0,50,200,100,0,0,35.96,0.24,0,0,69.39,2.75,13.32,46.33999999999999,0,168,168,NA
17327,5377,0,0,5,6,3,1,1,2,1,3,2,3,2,1,0,5,20,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,4,metropolitana,13,0,Inactiva(o),0,7,4,85,85,3,85,4,4,3,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,362.5,72.5,0,0,6.99,6.13,2.41,38.89,48.12,5.34,10.77,47.20000000000001,2.15,168,168,NA
17332,5378,1,0,5,6,3,1,1,2,0,2,5,4,1,0,0,7,27.571428571428573,1,0,0,0,0,0,1,30,25-44,primaria,0,1,45,1,norte,5,0.5,Ocupada(o),2,6,3,85,4,4,1,3,2,2,2,1,2,4,4,85,85,2,1,75,75,0,0,0,0,5,80,160,22.142857142857142,45,0,8.41,13.99,0,0,34.84,8.84,11.35,37.099999999999994,8.47,168,168,1.6666666666666667
17333,5378,0,0,5,6,3,1,1,2,0,2,5,4,1,0,0,7,27.571428571428573,1,0,0,0,0,0,1,27,25-44,secundaria,0,0,0,1,norte,5,0,Inactiva(o),0,7,3,85,5,4,85,4,4,2,3,85,2,4,85,85,85,2,3,0,0,0,0,0,0,0,0,160,21.428571428571427,0,0,29.89,38.73,0,0,40.98,2.06,6.38,49.96000000000001,0,168.00000000000003,168,NA
17334,5378,0,0,5,6,3,1,1,2,0,2,5,4,1,0,0,7,27.571428571428573,0,0,0,0,0,0,0,19,12-24,primaria,1,0,18,1,norte,5,0.5,Ocupada(o),4,3,4,85,85,4,4,3,4,4,2,4,4,4,3,85,85,3,0,75,75,0,0,0,0,5,80,160,22.142857142857142,18,0,3.11,10.13,0.77,24.73,48.19,2.17,4.54,54.42000000000001,1.94,168,168,4.166666666666667
17340,5381,1,1,4,6,1,1,1,2,1,3,3,3,3,1,0,6,23.5,1,1,1,0,0,0,0,46,45-65,secundaria,0,1,48,2,norte,3,0.2553191489361702,Ocupada(o),2,2,2,2,2,2,4,4,2,2,1,3,2,2,2,2,2,2,9,60,60,0,9.9,244.9,40.81666666666666,2.527659574468085,62.53,244.9,39.58794326241134,48,0,10.59,7.74,1.15,0.02,41.68,6.03,9.96,39.81000000000001,3.02,168,168,1.25
17342,5381,1,0,4,6,3,1,1,2,1,3,3,3,3,1,0,6,23.5,0,0,0,0,0,0,1,22,12-24,técnica,0,1,60,2,norte,3,0.5531914893617021,Ocupada(o),3,2,4,4,85,3,4,2,2,3,4,4,3,3,3,85,85,2,1,130,130,0,0,0,0,5.476595744680852,135.48,244.9,40.07943262411348,60,0,7.4,7.65,0.08,0,23.07,6.51,4.17,52.96999999999999,6.15,168,168,2.1666666666666665
17346,5382,0,0,4,6,1,0,0,0,0,0,2,1,0,0,0,2,71.5,1,1,1,0,0,0,0,82,66+,ninguna,0,0,0,4,centro,6,1,Inactiva(o),0,7,3,4,3,85,85,4,3,4,2,85,4,4,85,4,85,2,4,0,0,91.5,112.5,204,102,112.5,204,204,102,0,0,16.7,0,0,0,27.23,3.74,12.95,107.38,0,168,168,NA
17351,5384,0,0,2,7,1,1,0,1,1,2,4,4,1,0,0,6,25.666666666666668,1,1,1,0,0,0,0,46,45-65,primaria,0,0,0,1,sur,10,0,Inactiva(o),0,7,4,2,2,85,85,4,2,3,2,85,4,4,85,4,4,3,0,0,0,0,1.5,114,19,0,0,114,18.75,0,0,13.6,15.28,0,0,25.29,32.49,15.33,53.60999999999999,12.4,168,168,NA
